#
# ROI List for monture
#
# Site: monture
# Veg Type: GR
# ROI ID Number: 2000
# Owner: bijan
# Creation Date: 2015-04-10
# Creation Time: 16:00:30
# Update Date: 2018-08-07
# Update Time: 13:24:56
# Description: Grassy field in foreground center
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2010-11-04,12:00:00,2011-05-04,15:00:00,monture_GR_2000_01.tif,monture_2010_11_04_120000.jpg
2011-05-12,15:00:00,2012-01-26,09:00:00,monture_GR_2000_02.tif,monture_2011_05_12_150000.jpg
2012-01-26,09:02:54,2012-07-02,14:01:08,monture_GR_2000_03.tif,monture_2012_01_26_090254.jpg
2012-07-02,14:01:09,2012-07-15,12:00:59,monture_GR_2000_04.tif,monture_2012_07_02_140109.jpg
2012-07-15,12:01:00,2013-02-26,16:01:37,monture_GR_2000_05.tif,monture_2012_07_15_120100.jpg
2013-02-26,16:01:38,2013-02-27,15:02:18,monture_GR_2000_06.tif,monture_2013_02_26_160138.jpg
2013-02-27,15:02:19,2013-03-27,07:03:07,monture_GR_2000_07.tif,monture_2013_02_27_150219.jpg
2013-03-27,07:03:08,2013-04-02,14:02:04,monture_GR_2000_08.tif,monture_2013_03_27_070308.jpg
2013-04-19,13:02:57,2013-05-20,14:02:41,monture_GR_2000_09.tif,monture_2013_04_19_130257.jpg
2013-05-20,14:02:42,2013-08-26,15:00:46,monture_GR_2000_10.tif,monture_2013_05_20_140242.jpg
2013-08-26,15:00:47,2014-01-08,16:00:00,monture_GR_2000_11.tif,monture_2013_08_26_150047.jpg
2014-01-08,16:00:00,2014-09-19,14:00:00,monture_GR_2000_12.tif,monture_2014_01_08_160039.jpg
2014-09-19,14:00:00,2014-10-10,10:05:00,monture_GR_2000_13.tif,monture_2014_09_19_140042.jpg
2014-10-10,13:00:00,2015-03-06,14:00:00,monture_GR_2000_14.tif,monture_2014_10_10_130044.jpg
2015-03-06,14:00:00,9999-12-31,23:59:59,monture_GR_2000_15.tif,monture_2015_03_06_140056.jpg

