#
# ROI color statistics timeseries for thompsonfarm2N
#
# Site: thompsonfarm2N
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 43.1086
# Lon: -70.9505
# Elev: 23
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-09-09
# Creation Time: 19:06:41
# Update Date: 2019-01-14
# Update Time: 05:16:16
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2009-01-11,18:08:00,11,thompsonfarm2N_2009_01_11_180800.jpg,-17.43840,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11,19:08:00,11,thompsonfarm2N_2009_01_11_190800.jpg,-28.23770,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11,20:12:00,11,thompsonfarm2N_2009_01_11_201200.jpg,-39.88899,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12,08:05:00,12,thompsonfarm2N_2009_01_12_080500.jpg,7.04044,NA,1,0.31490,0.34399,69.24972,21.48043,43,48,56,65,78,96,111,63.39409,21.72281,38,43,50,59,71,91,106,68.67163,23.12203,43,47,54,63,78,99,114,0.98097,0.98634,0.96372
2009-01-12,10:08:00,12,thompsonfarm2N_2009_01_12_100800.jpg,21.07341,NA,1,0.32557,0.36299,82.52477,25.63683,48,54,66,79,95,114,129,74.01774,25.97180,39,46,57,71,87,106,121,70.80758,26.88117,35,41,53,67,84,104,120,0.99150,0.99118,0.98148
2009-01-12,11:14:00,12,thompsonfarm2N_2009_01_12_111400.jpg,24.78119,NA,1,0.33099,0.38697,103.69168,41.10422,49,59,75,98,124,158,183,88.69113,41.09557,35,44,60,82,109,143,169,75.57634,41.28723,22,31,47,68,95,130,156,0.99567,0.99471,0.98914
2009-01-12,12:21:00,12,thompsonfarm2N_2009_01_12_122100.jpg,25.04825,NA,1,0.33743,0.39773,102.05933,36.63591,48,60,80,98,120,146,168,86.58595,36.40347,35,46,64,82,104,130,153,67.96044,37.02903,18,29,44,63,85,113,137,0.99281,0.98510,0.97051
2009-01-12,13:20:00,12,thompsonfarm2N_2009_01_12_132000.jpg,22.31964,NA,1,0.33950,0.42610,93.86359,33.23456,42,53,73,94,112,131,146,74.78530,32.19603,26,37,55,74,91,111,126,51.63466,31.00192,6,16,32,49,66,86,104,0.98932,0.98019,0.95833
2009-01-12,14:16:00,12,thompsonfarm2N_2009_01_12_141600.jpg,17.46021,NA,1,0.34068,0.43032,80.23928,31.28261,31,41,60,80,98,116,129,63.52532,29.56007,18,28,44,63,80,97,109,42.70065,27.89340,2,10,25,40,56,73,89,0.98867,0.97416,0.94878
2009-01-12,15:22:00,12,thompsonfarm2N_2009_01_12_152200.jpg,9.50271,NA,1,0.35698,0.42711,79.27486,32.87038,25,36,56,80,102,120,130,66.25721,31.01555,17,27,44,67,87,104,114,40.07449,27.05317,0,6,20,38,57,73,84,0.99061,0.96216,0.93839
