#
# Transition date estimate for oakridge1
#
# Site: oakridge1
# Veg Type: DB
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2010
# Year max: 2016
# Final Processing Date: 2019-01-14
# Final Processing Time: 17:23:21
# Spline RMSE gcc_mean: 9e-04
# Spline RMSE gcc_50: 0.00093
# Spline RMSE gcc_75: 0.00099
# Spline RMSE gcc_90: 0.00178
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oakridge1,DB,2000,rising,gcc_90,2010-04-03,2010-04-06,2010-04-11,2010-04-01,2010-04-05,2010-04-09,2010-04-05,2010-04-08,2010-04-12,0.33905,0.34374,0.35469,0.33557,0.37094
oakridge1,DB,2000,rising,gcc_90,2011-04-01,2011-04-05,2011-04-10,2011-03-30,2011-04-04,2011-04-09,2011-04-03,2011-04-06,2011-04-11,0.33728,0.34306,0.35304,0.33352,0.37203
oakridge1,DB,2000,rising,gcc_90,2012-03-19,2012-03-22,2012-03-28,2012-03-18,2012-03-21,2012-03-26,2012-03-21,2012-03-24,2012-03-29,0.33854,0.34318,0.35248,0.33668,0.36594
oakridge1,DB,2000,rising,gcc_90,2013-04-06,2013-04-09,2013-04-15,2013-04-05,2013-04-08,2013-04-14,2013-04-08,2013-04-11,2013-04-16,0.3383,0.34367,0.3564,0.33457,0.37674
oakridge1,DB,2000,rising,gcc_90,2014-04-04,2014-04-09,2014-04-16,2014-04-02,2014-04-08,2014-04-14,2014-04-06,2014-04-11,2014-04-17,0.33757,0.34357,0.35558,0.3338,0.37436
oakridge1,DB,2000,rising,gcc_90,2015-04-01,2015-04-05,2015-04-11,2015-03-30,2015-04-04,2015-04-09,2015-04-03,2015-04-07,2015-04-12,0.33712,0.34295,0.35408,0.3339,0.37196
oakridge1,DB,2000,rising,gcc_90,2016-03-25,2016-04-03,2016-04-12,2016-03-22,2016-04-01,2016-04-10,2016-03-29,2016-04-05,2016-04-13,0.33811,0.3437,0.35367,0.33477,0.37053
oakridge1,DB,2000,rising,gcc_75,2010-04-03,2010-04-05,2010-04-10,2010-04-02,2010-04-04,2010-04-09,2010-04-05,2010-04-07,2010-04-11,0.33563,0.34053,0.35198,0.3339,0.36886
oakridge1,DB,2000,rising,gcc_75,2011-04-04,2011-04-07,2011-04-11,2011-04-03,2011-04-06,2011-04-10,2011-04-06,2011-04-08,2011-04-12,0.3377,0.34282,0.35285,0.33448,0.36925
oakridge1,DB,2000,rising,gcc_75,2012-03-20,2012-03-23,2012-03-28,2012-03-19,2012-03-22,2012-03-27,2012-03-22,2012-03-25,2012-03-29,0.3372,0.34127,0.35015,0.33483,0.36519
