#
# ROI color statistics timeseries for eastend2
#
# Site: eastend2
# Veg Type: WL
# ROI ID Number: 1000
# Lat: 38.10273
# Lon: -121.641318
# Elev: -5
# UTC Offset: -8
# Resize Flag: False
# Version: 1
# Creation Date: 2018-04-11
# Creation Time: 00:18:31
# Update Date: 2019-01-14
# Update Time: 04:25:05
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2017-01-01,11:46:02,1,eastend2_2017_01_01_114602.jpg,28.72799,NA,1,0.33468,0.44442,58.92641,19.22162,26,34,46,59,72,82,89,44.37569,17.13918,16,23,33,44,56,65,72,29.28903,15.13521,4,10,19,29,39,48,54,0.98527,0.97891,0.94328
2017-01-01,12:16:02,1,eastend2_2017_01_01_121602.jpg,28.98275,NA,1,0.33679,0.43664,36.36907,8.63974,21,25,31,37,42,47,49,28.05286,7.20917,16,19,24,28,33,37,39,18.87186,6.34405,8,11,15,19,23,27,29,0.97330,0.96860,0.92067
2017-01-01,12:46:02,1,eastend2_2017_01_01_124602.jpg,28.42900,NA,1,0.33046,0.45505,43.19777,10.65407,25,29,36,44,51,56,59,31.37007,8.83481,17,20,26,31,37,42,45,20.36099,7.76769,8,11,16,20,25,29,33,0.97173,0.96876,0.90386
2017-01-01,13:16:02,1,eastend2_2017_01_01_131602.jpg,27.08862,NA,1,0.33026,0.46992,73.53292,30.06905,25,35,52,72,94,112,124,51.67822,26.40337,13,19,33,49,68,86,98,31.26719,22.97616,0,3,14,28,45,62,73,0.98229,0.97546,0.92934
2017-01-01,13:46:02,1,eastend2_2017_01_01_134602.jpg,25.01155,NA,1,0.32941,0.46813,69.14354,28.79579,24,33,49,67,88,107,118,48.65493,25.23459,12,19,30,46,64,82,93,29.90402,22.01724,0,4,14,26,42,59,71,0.98146,0.97530,0.92683
2017-01-01,14:16:01,1,eastend2_2017_01_01_141601.jpg,22.26937,NA,1,0.32706,0.46765,62.88409,27.00707,22,29,44,61,80,98,110,43.97858,23.34770,12,17,27,41,58,75,86,27.60535,20.41436,0,4,13,24,39,54,66,0.97847,0.97507,0.92140
2017-01-01,14:46:02,1,eastend2_2017_01_01_144602.jpg,18.93752,NA,1,0.32872,0.46759,59.43000,24.67501,24,29,42,57,74,92,103,41.77930,21.39747,12,18,27,39,53,70,81,25.88840,18.68163,0,5,13,23,35,50,61,0.97838,0.97340,0.91884
2017-01-01,15:16:02,1,eastend2_2017_01_01_151602.jpg,15.10423,NA,1,0.33088,0.45503,55.84503,21.90057,21,28,41,56,68,82,93,40.60824,19.49123,12,17,27,40,51,64,74,26.27525,17.18381,1,6,15,25,34,47,57,0.98472,0.97759,0.93822
2017-01-01,15:46:02,1,eastend2_2017_01_01_154602.jpg,10.84957,NA,1,0.33212,0.42967,40.57515,16.08178,16,19,29,41,51,60,66,31.36360,13.85309,11,14,21,31,40,48,54,22.49439,12.12584,6,9,14,22,29,36,43,0.98337,0.97843,0.93926
2017-01-01,16:16:01,1,eastend2_2017_01_01_161601.jpg,6.26750,NA,1,0.32889,0.44920,44.67924,20.49510,16,20,28,42,60,72,79,32.71286,15.81309,11,14,21,30,44,53,59,22.07179,12.49744,5,8,13,20,30,37,42,0.98062,0.96986,0.91595
2017-01-01,16:46:01,1,eastend2_2017_01_01_164601.jpg,1.53422,NA,1,0.33087,0.40365,24.81290,6.82769,13,16,20,25,29,33,36,20.33906,4.72327,12,14,17,21,24,26,27,16.31994,3.09682,11,12,14,16,18,20,21,0.93424,0.84997,0.73001
2017-01-01,17:16:02,1,eastend2_2017_01_01_171602.jpg,-2.52641,NA,1,0.32101,0.42306,19.65379,3.62834,14,15,17,20,22,24,26,14.91290,3.23502,10,11,13,15,17,19,20,11.88942,2.43713,8,9,11,12,14,15,16,0.97188,0.85945,0.85105
2017-01-02,06:46:01,2,eastend2_2017_01_02_064601.jpg,-7.35959,NA,1,0.34514,0.40526,16.42576,4.83675,8,10,13,16,20,23,24,13.98881,4.42238,7,8,11,14,17,20,21,10.11666,4.42752,3,4,7,10,13,16,17,0.86940,0.89482,0.85567
