#
# Transition date estimate for grca1pj
#
# Site: grca1pj
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2017
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 16:17:30
# Spline RMSE gcc_mean: 0.00201
# Spline RMSE gcc_50: 0.00181
# Spline RMSE gcc_75: 0.00155
# Spline RMSE gcc_90: 0.00132
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
grca1pj,EN,1000,rising,gcc_90,2018-03-21,2018-03-30,2018-04-04,2018-03-19,2018-03-23,2018-04-02,2018-03-24,2018-04-01,2018-04-05,0.3545,0.35717,0.36231,0.3535,0.36851
grca1pj,EN,1000,rising,gcc_75,2018-03-11,2018-03-23,2018-04-01,2018-02-26,2018-03-21,2018-03-30,2018-03-22,2018-03-26,2018-04-02,0.35319,0.35508,0.35844,0.3521,0.36471
grca1pj,EN,1000,rising,gcc_50,2018-03-14,2018-03-24,2018-04-01,2018-03-09,2018-03-17,2018-03-29,2018-03-22,2018-03-28,2018-04-03,0.35213,0.35399,0.35712,0.35094,0.36328
grca1pj,EN,1000,rising,gcc_mean,2018-03-13,2018-03-23,2018-04-02,2018-02-25,2018-03-17,2018-03-29,2018-03-21,2018-03-29,2018-04-04,0.35157,0.35359,0.3577,0.35078,0.36273
grca1pj,EN,1000,falling,gcc_90,2018-11-28,2018-11-18,2018-11-03,2018-12-01,2018-11-24,2018-11-07,2018-11-23,2018-11-15,2018-11-01,0.35458,0.35678,0.36082,0.3533,0.36809
grca1pj,EN,1000,falling,gcc_90,2017-11-25,2017-11-08,2017-10-06,2017-12-06,2017-11-19,2017-10-07,2017-11-21,2017-11-05,2017-10-03,0.35458,0.35751,0.36271,0.35274,0.37246
grca1pj,EN,1000,falling,gcc_75,2018-12-02,2018-11-18,2018-11-03,2018-12-03,2018-11-20,2018-11-06,2018-11-21,2018-11-14,2018-11-01,0.35378,0.35607,0.36024,0.35255,0.36768
grca1pj,EN,1000,falling,gcc_75,2017-11-22,2017-11-06,2017-10-04,2017-12-03,2017-11-09,2017-10-10,2017-11-14,2017-11-03,2017-10-02,0.35505,0.35779,0.36267,0.35335,0.3715
grca1pj,EN,1000,falling,gcc_50,2018-11-28,2018-11-18,2018-11-03,2018-12-01,2018-11-20,2018-11-08,2018-11-19,2018-11-14,2018-10-30,0.35244,0.35451,0.35888,0.35102,0.36629
grca1pj,EN,1000,falling,gcc_50,2017-11-15,2017-11-09,2017-10-07,2017-12-05,2017-11-11,2017-10-14,2017-11-11,2017-11-04,2017-10-02,0.35354,0.35617,0.36091,0.35206,0.36963
grca1pj,EN,1000,falling,gcc_mean,2018-11-27,2018-11-19,2018-11-06,2018-11-29,2018-11-25,2018-11-11,2018-11-23,2018-11-15,2018-11-01,0.35169,0.35408,0.35772,0.35052,0.36486
grca1pj,EN,1000,falling,gcc_mean,2017-11-17,2017-11-09,2017-10-15,2017-12-07,2017-11-12,2017-10-25,2017-11-11,2017-11-05,2017-10-07,0.35338,0.35579,0.35974,0.35186,0.36762
