#
# ROI color statistics timeseries for boundarywaters
#
# Site: boundarywaters
# Veg Type: DB
# ROI ID Number: 3000
# Lat: 47.946702
# Lon: -91.495506
# Elev: 519
# UTC Offset: -6
# Resize Flag: False
# Version: 1
# Creation Date: 2018-04-24
# Creation Time: 13:38:20
# Update Date: 2019-01-14
# Update Time: 04:21:26
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2012-03-13,10:00:29,73,boundarywaters_2012_03_13_100029.jpg,31.56822,NA,1,0.34462,0.35075,65.74629,11.91867,47,51,58,66,73,81,86,64.59822,11.49403,47,51,57,64,71,79,85,57.10228,12.06707,38,42,49,57,65,72,77,0.97158,0.95923,0.95400
2012-03-13,11:00:36,73,boundarywaters_2012_03_13_110036.jpg,36.93337,NA,1,0.34436,0.34680,64.70700,12.42390,45,50,56,64,72,80,87,64.25176,12.09663,46,50,56,63,71,79,86,57.62442,12.40934,38,42,49,57,65,73,79,0.97570,0.96078,0.95785
2012-03-13,12:00:39,73,boundarywaters_2012_03_13_120039.jpg,39.41362,NA,1,0.34386,0.34122,56.04340,12.09778,37,41,48,56,63,71,76,56.47657,11.65850,39,43,49,56,63,70,76,51.72324,12.10847,33,37,44,51,59,66,72,0.97790,0.96784,0.96368
2012-03-13,13:00:30,73,boundarywaters_2012_03_13_130030.jpg,38.57199,NA,1,0.34254,0.33622,54.76621,12.19530,36,40,47,54,62,69,75,55.79424,11.86578,38,41,48,55,62,70,76,52.32547,12.35476,33,37,44,52,60,67,73,0.97906,0.96666,0.96479
2012-03-13,14:00:33,73,boundarywaters_2012_03_13_140033.jpg,34.56612,NA,1,0.34309,0.33409,50.63827,12.47013,32,36,42,50,58,66,72,52.00346,12.17356,34,38,44,51,59,67,73,48.93116,12.47382,30,34,40,48,56,64,70,0.98041,0.97337,0.97080
2012-03-13,15:00:33,73,boundarywaters_2012_03_13_150033.jpg,28.06167,NA,1,0.34569,0.33192,40.94523,11.15524,24,27,33,40,47,55,59,42.64444,10.77571,27,30,35,42,49,56,60,39.77010,11.15702,23,26,32,39,47,54,58,0.97944,0.96870,0.96574
2012-03-13,16:00:34,73,boundarywaters_2012_03_13_160034.jpg,19.83563,NA,1,0.34935,0.33360,31.01905,9.31054,17,20,25,30,36,43,47,32.48349,9.03273,19,22,26,32,38,44,48,29.48111,8.99646,16,19,23,29,35,41,45,0.97842,0.96213,0.95806
2012-03-13,17:00:35,73,boundarywaters_2012_03_13_170035.jpg,10.56457,NA,1,0.35142,0.32836,23.53144,6.16654,14,16,19,23,27,32,34,25.18433,5.76022,17,18,21,25,29,33,35,22.94870,5.87557,14,16,19,23,27,31,33,0.95586,0.92624,0.91302
2012-03-13,18:00:25,73,boundarywaters_2012_03_13_180025.jpg,1.03285,NA,1,0.36254,0.34509,12.21442,3.10268,8,8,10,12,14,16,18,12.83191,2.77070,9,9,11,13,15,17,18,10.34831,2.83521,6,7,8,10,12,14,15,0.91597,0.84459,0.86721
2012-03-14,06:00:26,74,boundarywaters_2012_03_14_060026.jpg,-2.64828,NA,1,0.27889,0.24043,32.93538,9.10976,18,21,27,33,39,45,48,38.20424,8.68501,23,27,32,39,44,49,52,65.84652,13.27526,43,48,57,67,75,83,87,0.83517,0.84558,0.81986
