#
# ROI color statistics timeseries for hubbardbrooknfws
#
# Site: hubbardbrooknfws
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 42.958
# Lon: -71.7762
# Elev: 930
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-05-01
# Creation Time: 09:39:20
# Update Date: 2019-01-14
# Update Time: 04:32:19
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2012-09-27,13:10:02,271,hubbardbrooknfws_2012_09_27_131002.jpg,40.50200,NA,1,0.37395,0.47385,51.42514,10.67003,35,38,44,51,59,66,70,40.58373,7.68059,28,31,35,40,46,50,53,16.51706,5.32824,9,10,13,16,19,23,26,0.93561,0.82118,0.68266
2012-09-27,14:10:02,271,hubbardbrooknfws_2012_09_27_141002.jpg,33.52561,NA,1,0.36604,0.48560,66.09995,18.46330,37,42,53,66,79,91,98,49.82592,13.02968,29,33,41,49,58,67,72,20.19420,8.74495,8,10,14,19,25,32,36,0.95710,0.88169,0.76781
2012-09-27,15:10:02,271,hubbardbrooknfws_2012_09_27_151002.jpg,24.58083,NA,1,0.39450,0.44783,17.20885,5.19805,10,11,13,17,21,24,27,15.15934,3.65653,10,11,13,15,17,20,22,6.05902,2.51770,2,3,5,6,7,9,10,0.93148,0.71735,0.64862
2012-09-27,16:10:02,271,hubbardbrooknfws_2012_09_27_161002.jpg,14.47396,NA,1,0.36024,0.49448,48.20870,18.41768,21,25,34,47,60,73,81,35.12059,12.63031,16,19,26,34,44,51,57,14.16390,7.17211,5,6,9,13,18,23,27,0.97051,0.88652,0.81251
2012-09-27,17:10:02,271,hubbardbrooknfws_2012_09_27_171002.jpg,3.85349,NA,1,0.33079,0.52023,16.23952,8.68877,5,7,10,15,20,28,34,10.32586,5.32656,3,4,6,10,13,18,21,4.65068,2.69416,1,2,3,4,6,8,9,0.95719,0.64060,0.57862
2012-09-27,18:10:02,271,hubbardbrooknfws_2012_09_27_181002.jpg,-7.28320,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-27,19:10:02,271,hubbardbrooknfws_2012_09_27_191002.jpg,-18.15111,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-28,07:10:02,272,hubbardbrooknfws_2012_09_28_071002.jpg,15.11054,NA,1,0.35093,0.49822,12.12536,2.63026,8,9,10,12,14,15,16,8.54073,2.24046,5,6,7,9,10,11,12,3.67123,1.95228,0,1,2,4,5,6,7,0.85982,0.68045,0.68386
2012-09-28,08:10:02,272,hubbardbrooknfws_2012_09_28_081002.jpg,25.11131,NA,1,0.36087,0.48470,14.17923,2.57572,10,11,13,14,16,17,18,10.55683,2.10689,7,8,9,11,12,13,13,4.51756,1.73496,1,2,3,5,6,7,7,0.83735,0.57611,0.54175
2012-09-28,09:10:02,272,hubbardbrooknfws_2012_09_28_091002.jpg,33.88696,NA,1,0.35685,0.49862,12.59512,2.50570,8,9,11,13,14,16,16,9.01404,2.19492,5,6,8,9,11,12,12,3.65071,1.92710,0,1,2,4,5,6,7,0.86419,0.67553,0.69393
2012-09-28,10:10:02,272,hubbardbrooknfws_2012_09_28_101002.jpg,40.61319,NA,1,0.38058,0.49341,16.41351,2.72677,12,13,15,16,18,20,21,12.66027,1.88320,10,11,12,13,14,15,16,4.19190,1.63276,2,2,3,4,5,6,7,0.80103,0.44007,0.40105
2012-09-28,11:10:00,272,hubbardbrooknfws_2012_09_28_111000.jpg,44.27608,NA,1,0.33311,0.38861,27.50340,4.06788,22,23,24,27,31,33,34,23.57521,3.53724,18,19,21,23,26,29,30,19.69455,4.48052,13,14,16,19,23,26,27,0.96955,0.94440,0.96583
2012-09-28,12:10:00,272,hubbardbrooknfws_2012_09_28_121000.jpg,44.09640,NA,1,0.32746,0.38446,26.81726,3.82251,21,22,24,26,30,32,33,22.84095,3.26621,18,19,20,23,25,27,28,20.09425,4.11141,14,15,17,20,23,26,27,0.96731,0.94316,0.95658
2012-09-28,13:10:00,272,hubbardbrooknfws_2012_09_28_131000.jpg,40.11362,NA,1,0.33095,0.38665,28.85357,4.32506,23,23,25,29,32,35,36,24.69725,3.71899,19,20,22,24,27,30,31,21.07466,4.68702,14,15,17,21,25,28,29,0.97797,0.95025,0.97182
2012-09-28,17:10:02,272,hubbardbrooknfws_2012_09_28_171002.jpg,3.53853,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-29,07:10:00,273,hubbardbrooknfws_2012_09_29_071000.jpg,14.88453,NA,1,0.33195,0.43298,13.92465,3.03305,9,10,12,14,16,18,19,10.67553,2.83269,6,7,9,11,12,14,16,7.55997,3.30023,3,4,5,7,9,11,13,0.91073,0.89716,0.89978
