#
# Transition date estimate for arsope3ltar
#
# Site: arsope3ltar
# Veg Type: AG
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2017
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 15:48:28
# Spline RMSE gcc_mean: 0.00368
# Spline RMSE gcc_50: 0.00392
# Spline RMSE gcc_75: 0.00406
# Spline RMSE gcc_90: 0.00427
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
arsope3ltar,AG,1000,rising,gcc_90,2017-06-20,2017-06-25,2017-07-01,2017-06-19,2017-06-24,2017-06-30,2017-06-21,2017-06-26,2017-07-02,0.34761,0.36169,0.39002,0.34019,0.43358
arsope3ltar,AG,1000,rising,gcc_90,2018-03-28,2018-04-12,2018-04-25,2018-03-27,2018-04-11,2018-04-24,2018-04-01,2018-04-13,2018-04-26,0.34169,0.35456,0.37685,0.33532,0.41245
arsope3ltar,AG,1000,rising,gcc_75,2017-06-21,2017-06-26,2017-07-01,2017-06-19,2017-06-24,2017-06-30,2017-06-22,2017-06-27,2017-07-02,0.34781,0.36116,0.38466,0.33938,0.42805
arsope3ltar,AG,1000,rising,gcc_75,2018-03-18,2018-03-31,2018-04-13,2018-02-14,2018-03-29,2018-04-11,2018-03-30,2018-04-11,2018-04-14,0.3393,0.34505,0.35754,0.33509,0.37845
arsope3ltar,AG,1000,rising,gcc_75,2018-07-12,2018-07-18,2018-07-26,2018-07-11,2018-07-17,2018-07-23,2018-07-15,2018-07-20,2018-07-28,0.3535,0.36292,0.38023,0.34819,0.41157
arsope3ltar,AG,1000,rising,gcc_50,2017-06-21,2017-06-26,2017-07-01,2017-06-19,2017-06-25,2017-06-30,2017-06-22,2017-06-27,2017-07-02,0.34552,0.35732,0.3797,0.33821,0.41995
arsope3ltar,AG,1000,rising,gcc_50,2018-03-18,2018-03-31,2018-04-13,2018-02-15,2018-03-28,2018-04-11,2018-03-29,2018-04-04,2018-04-14,0.33829,0.34447,0.35646,0.3342,0.37546
arsope3ltar,AG,1000,rising,gcc_50,2018-07-13,2018-07-18,2018-07-27,2018-07-11,2018-07-17,2018-07-23,2018-07-16,2018-07-20,2018-07-29,0.35142,0.3596,0.37767,0.34524,0.40821
arsope3ltar,AG,1000,rising,gcc_mean,2017-06-21,2017-06-26,2017-07-01,2017-06-19,2017-06-25,2017-06-30,2017-06-22,2017-06-27,2017-07-02,0.34632,0.35822,0.3804,0.33815,0.42011
arsope3ltar,AG,1000,rising,gcc_mean,2018-03-18,2018-03-31,2018-04-13,2018-02-16,2018-03-28,2018-04-11,2018-03-29,2018-04-03,2018-04-14,0.33821,0.34438,0.35648,0.33406,0.37597
arsope3ltar,AG,1000,rising,gcc_mean,2018-07-12,2018-07-18,2018-07-26,2018-07-11,2018-07-17,2018-07-23,2018-07-16,2018-07-20,2018-07-28,0.3507,0.36029,0.37744,0.34627,0.40787
arsope3ltar,AG,1000,falling,gcc_90,2018-10-19,2018-10-17,2018-10-12,2018-10-20,2018-10-18,2018-10-14,2018-10-17,2018-10-15,2018-10-11,0.34071,0.35229,0.38082,0.33732,0.41966
arsope3ltar,AG,1000,falling,gcc_90,2017-09-23,2017-09-20,2017-09-09,2017-09-24,2017-09-21,2017-09-12,2017-09-21,2017-09-19,2017-09-07,0.34472,0.3582,0.38307,0.33672,0.42729
arsope3ltar,AG,1000,falling,gcc_75,2018-10-19,2018-10-17,2018-10-12,2018-10-20,2018-10-18,2018-10-14,2018-10-17,2018-10-15,2018-10-11,0.33955,0.35116,0.37926,0.33496,0.41618
arsope3ltar,AG,1000,falling,gcc_75,2018-05-23,2018-05-22,2018-05-19,2018-05-24,2018-05-23,2018-05-21,2018-05-22,2018-05-21,2018-05-18,0.3462,0.35154,0.36761,0.35012,0.37918
arsope3ltar,AG,1000,falling,gcc_75,2017-09-23,2017-09-21,2017-09-10,2017-09-24,2017-09-22,2017-09-14,2017-09-22,2017-09-19,2017-09-07,0.34364,0.35179,0.37757,0.33534,0.41857
arsope3ltar,AG,1000,falling,gcc_50,2018-10-19,2018-10-17,2018-10-12,2018-10-20,2018-10-18,2018-10-14,2018-10-17,2018-10-15,2018-10-11,0.33838,0.34998,0.37734,0.3336,0.41347
arsope3ltar,AG,1000,falling,gcc_50,2018-05-22,2018-05-21,2018-05-19,2018-05-23,2018-05-22,2018-05-21,2018-05-21,2018-05-20,2018-05-18,0.34692,0.35378,0.36339,0.34658,0.37704
arsope3ltar,AG,1000,falling,gcc_50,2017-09-23,2017-09-20,2017-09-08,2017-09-24,2017-09-21,2017-09-13,2017-09-21,2017-09-18,2017-09-07,0.34212,0.3532,0.37487,0.33505,0.41315
arsope3ltar,AG,1000,falling,gcc_mean,2018-10-19,2018-10-17,2018-10-12,2018-10-20,2018-10-18,2018-10-14,2018-10-17,2018-10-15,2018-10-11,0.33854,0.35,0.37684,0.33384,0.41386
arsope3ltar,AG,1000,falling,gcc_mean,2018-05-23,2018-05-22,2018-05-19,2018-05-24,2018-05-23,2018-05-21,2018-05-22,2018-05-21,2018-05-18,0.34323,0.3484,0.36445,0.34716,0.37754
arsope3ltar,AG,1000,falling,gcc_mean,2017-09-24,2017-09-20,2017-09-10,2017-09-25,2017-09-21,2017-09-14,2017-09-22,2017-09-19,2017-09-08,0.33884,0.35392,0.37429,0.33392,0.41397
