#
# Transition date estimate for downerwoods
#
# Site: downerwoods
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2013
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 16:09:31
# Spline RMSE gcc_mean: 0.003
# Spline RMSE gcc_50: 0.00308
# Spline RMSE gcc_75: 0.00292
# Spline RMSE gcc_90: 0.00311
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
downerwoods,DB,1000,rising,gcc_90,2013-05-09,2013-05-14,2013-05-20,2013-05-08,2013-05-13,2013-05-18,2013-05-11,2013-05-16,2013-05-21,0.34704,0.36266,0.39346,0.33844,0.43879
downerwoods,DB,1000,rising,gcc_90,2014-05-14,2014-05-19,2014-05-24,2014-05-12,2014-05-18,2014-05-23,2014-05-17,2014-05-20,2014-05-25,0.34688,0.36157,0.38849,0.33806,0.43884
downerwoods,DB,1000,rising,gcc_90,2015-05-06,2015-05-13,2015-05-20,2015-05-04,2015-05-12,2015-05-19,2015-05-10,2015-05-15,2015-05-21,0.3465,0.35967,0.38558,0.33826,0.43153
downerwoods,DB,1000,rising,gcc_90,2016-05-10,2016-05-15,2016-05-22,2016-05-08,2016-05-14,2016-05-21,2016-05-12,2016-05-17,2016-05-23,0.34845,0.36207,0.39435,0.33911,0.443
downerwoods,DB,1000,rising,gcc_90,2017-05-07,2017-05-12,2017-05-18,2017-05-05,2017-05-11,2017-05-17,2017-05-09,2017-05-13,2017-05-19,0.3507,0.36589,0.3931,0.34054,0.44242
downerwoods,DB,1000,rising,gcc_90,2018-05-08,2018-05-15,2018-05-21,2018-05-05,2018-05-14,2018-05-20,2018-05-11,2018-05-17,2018-05-22,0.34981,0.36354,0.39095,0.34076,0.43792
downerwoods,DB,1000,rising,gcc_75,2013-05-10,2013-05-14,2013-05-20,2013-05-08,2013-05-13,2013-05-19,2013-05-12,2013-05-16,2013-05-21,0.34693,0.35814,0.38719,0.3374,0.43486
downerwoods,DB,1000,rising,gcc_75,2014-05-14,2014-05-19,2014-05-25,2014-05-12,2014-05-18,2014-05-23,2014-05-16,2014-05-20,2014-05-26,0.34602,0.35971,0.38882,0.33696,0.43265
downerwoods,DB,1000,rising,gcc_75,2015-05-06,2015-05-13,2015-05-21,2015-05-03,2015-05-12,2015-05-19,2015-05-09,2015-05-15,2015-05-22,0.34592,0.35843,0.38625,0.33752,0.42755
downerwoods,DB,1000,rising,gcc_75,2016-05-10,2016-05-16,2016-05-22,2016-05-09,2016-05-15,2016-05-21,2016-05-13,2016-05-18,2016-05-23,0.34644,0.36262,0.39075,0.33811,0.44031
downerwoods,DB,1000,rising,gcc_75,2017-05-06,2017-05-12,2017-05-18,2017-05-05,2017-05-11,2017-05-17,2017-05-09,2017-05-14,2017-05-19,0.34782,0.36313,0.38871,0.33978,0.43747
downerwoods,DB,1000,rising,gcc_75,2018-05-09,2018-05-15,2018-05-21,2018-05-06,2018-05-14,2018-05-20,2018-05-11,2018-05-17,2018-05-22,0.34928,0.36161,0.38872,0.33986,0.43467
downerwoods,DB,1000,rising,gcc_50,2013-05-10,2013-05-15,2013-05-21,2013-05-09,2013-05-14,2013-05-19,2013-05-13,2013-05-17,2013-05-22,0.34412,0.35681,0.38497,0.33631,0.42828
downerwoods,DB,1000,rising,gcc_50,2014-05-13,2014-05-19,2014-05-25,2014-05-11,2014-05-18,2014-05-23,2014-05-16,2014-05-20,2014-05-26,0.34307,0.35666,0.38225,0.33539,0.42274
downerwoods,DB,1000,rising,gcc_50,2015-05-07,2015-05-14,2015-05-21,2015-05-03,2015-05-12,2015-05-20,2015-05-10,2015-05-16,2015-05-22,0.34509,0.35764,0.37963,0.33661,0.42196
downerwoods,DB,1000,rising,gcc_50,2016-05-10,2016-05-16,2016-05-22,2016-05-08,2016-05-15,2016-05-21,2016-05-13,2016-05-18,2016-05-23,0.34535,0.35987,0.38625,0.33661,0.43498
downerwoods,DB,1000,rising,gcc_50,2017-05-07,2017-05-12,2017-05-19,2017-05-05,2017-05-11,2017-05-17,2017-05-09,2017-05-14,2017-05-20,0.3476,0.3599,0.38991,0.33889,0.43185
downerwoods,DB,1000,rising,gcc_50,2018-05-09,2018-05-15,2018-05-22,2018-05-06,2018-05-14,2018-05-20,2018-05-12,2018-05-17,2018-05-23,0.3475,0.35889,0.38868,0.339,0.43007
downerwoods,DB,1000,rising,gcc_mean,2013-05-09,2013-05-15,2013-05-21,2013-05-08,2013-05-14,2013-05-19,2013-05-12,2013-05-16,2013-05-22,0.34323,0.35776,0.38352,0.33594,0.42434
downerwoods,DB,1000,rising,gcc_mean,2014-05-13,2014-05-18,2014-05-24,2014-05-10,2014-05-17,2014-05-23,2014-05-16,2014-05-20,2014-05-25,0.34313,0.35292,0.37777,0.335,0.41982
downerwoods,DB,1000,rising,gcc_mean,2015-05-06,2015-05-13,2015-05-21,2015-05-03,2015-05-12,2015-05-19,2015-05-10,2015-05-15,2015-05-22,0.34382,0.35469,0.38027,0.33632,0.41883
downerwoods,DB,1000,rising,gcc_mean,2016-05-10,2016-05-16,2016-05-22,2016-05-08,2016-05-15,2016-05-21,2016-05-12,2016-05-17,2016-05-23,0.3453,0.35994,0.38583,0.33638,0.43226
downerwoods,DB,1000,rising,gcc_mean,2017-05-06,2017-05-12,2017-05-19,2017-05-04,2017-05-11,2017-05-17,2017-05-09,2017-05-14,2017-05-20,0.34637,0.35981,0.38831,0.33841,0.43048
downerwoods,DB,1000,rising,gcc_mean,2018-05-09,2018-05-15,2018-05-22,2018-05-05,2018-05-14,2018-05-20,2018-05-12,2018-05-17,2018-05-23,0.3473,0.35776,0.38724,0.33864,0.42844
downerwoods,DB,1000,falling,gcc_90,2018-10-19,2018-10-14,2018-10-03,2018-10-20,2018-10-15,2018-10-06,2018-10-17,2018-10-12,2018-10-01,0.3568,0.36833,0.39024,0.34918,0.4303
downerwoods,DB,1000,falling,gcc_90,2017-10-26,2017-10-18,2017-09-30,2017-10-28,2017-10-19,2017-10-06,2017-10-23,2017-10-16,2017-09-22,0.35045,0.36396,0.38824,0.3427,0.43299
downerwoods,DB,1000,falling,gcc_90,2016-10-23,2016-10-17,2016-10-07,2016-10-24,2016-10-19,2016-10-10,2016-10-21,2016-10-15,2016-10-06,0.35811,0.37058,0.39238,0.35102,0.42962
downerwoods,DB,1000,falling,gcc_90,2015-10-20,2015-10-16,2015-10-09,2015-10-21,2015-10-17,2015-10-11,2015-10-18,2015-10-14,2015-10-08,0.3527,0.36397,0.3855,0.34748,0.4216
downerwoods,DB,1000,falling,gcc_90,2014-10-15,2014-10-12,2014-10-01,2014-10-16,2014-10-13,2014-10-04,2014-10-14,2014-10-10,2014-09-29,0.35677,0.36712,0.39203,0.34879,0.43343
downerwoods,DB,1000,falling,gcc_90,2013-10-21,2013-10-08,2013-09-25,2013-10-23,2013-10-12,2013-09-28,2013-10-17,2013-10-04,2013-09-23,0.36691,0.37799,0.3975,0.36026,0.43288
downerwoods,DB,1000,falling,gcc_75,2018-10-19,2018-10-14,2018-10-03,2018-10-20,2018-10-15,2018-10-06,2018-10-17,2018-10-12,2018-10-01,0.35427,0.36573,0.38775,0.34686,0.42681
downerwoods,DB,1000,falling,gcc_75,2017-10-23,2017-10-16,2017-09-26,2017-10-25,2017-10-18,2017-10-03,2017-10-20,2017-10-14,2017-09-21,0.35322,0.36622,0.38783,0.34514,0.43022
downerwoods,DB,1000,falling,gcc_75,2016-10-23,2016-10-17,2016-10-07,2016-10-24,2016-10-19,2016-10-09,2016-10-21,2016-10-15,2016-10-06,0.35697,0.36887,0.38984,0.35018,0.42654
downerwoods,DB,1000,falling,gcc_75,2015-10-20,2015-10-16,2015-10-09,2015-10-21,2015-10-17,2015-10-11,2015-10-17,2015-10-14,2015-10-08,0.35067,0.36151,0.38272,0.34577,0.41726
downerwoods,DB,1000,falling,gcc_75,2014-10-15,2014-10-12,2014-10-01,2014-10-16,2014-10-13,2014-10-04,2014-10-13,2014-10-10,2014-09-30,0.35417,0.36414,0.38869,0.3466,0.42801
downerwoods,DB,1000,falling,gcc_75,2013-10-21,2013-10-07,2013-09-24,2013-10-23,2013-10-10,2013-09-27,2013-10-17,2013-10-03,2013-09-23,0.36456,0.37499,0.39435,0.35821,0.42854
downerwoods,DB,1000,falling,gcc_50,2018-10-19,2018-10-13,2018-10-02,2018-10-20,2018-10-14,2018-10-05,2018-10-16,2018-10-11,2018-09-30,0.34962,0.36195,0.38357,0.34322,0.4225
downerwoods,DB,1000,falling,gcc_50,2017-10-23,2017-10-16,2017-09-27,2017-10-25,2017-10-17,2017-10-03,2017-10-20,2017-10-14,2017-09-22,0.35151,0.36345,0.38542,0.34391,0.4262
