#
# Transition date estimate for thompsonfarm2N
#
# Site: thompsonfarm2N
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2010
# Year max: 2016
# Final Processing Date: 2019-01-14
# Final Processing Time: 18:01:32
# Spline RMSE gcc_mean: 0.00166
# Spline RMSE gcc_50: 0.00175
# Spline RMSE gcc_75: 0.00174
# Spline RMSE gcc_90: 0.00178
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
thompsonfarm2N,EN,2000,rising,gcc_90,2011-03-30,2011-04-08,2011-04-20,2011-03-22,2011-04-04,2011-04-17,2011-04-04,2011-04-12,2011-04-24,0.32433,0.32792,0.33412,0.32189,0.34632
thompsonfarm2N,EN,2000,rising,gcc_90,2012-04-15,2012-04-20,2012-05-04,2012-03-20,2012-04-16,2012-04-30,2012-04-19,2012-04-28,2012-05-08,0.33286,0.33486,0.33869,0.33142,0.34592
thompsonfarm2N,EN,2000,rising,gcc_90,2013-03-28,2013-04-05,2013-04-20,2013-03-23,2013-04-02,2013-04-14,2013-04-01,2013-04-08,2013-04-27,0.32051,0.32485,0.3322,0.31794,0.34615
thompsonfarm2N,EN,2000,rising,gcc_90,2014-04-01,2014-04-07,2014-04-16,2014-03-29,2014-04-05,2014-04-13,2014-04-04,2014-04-10,2014-04-18,0.31797,0.32267,0.33088,0.31506,0.34584
thompsonfarm2N,EN,2000,rising,gcc_90,2015-04-06,2015-04-13,2015-05-02,2015-04-03,2015-04-10,2015-04-26,2015-04-10,2015-04-17,2015-05-04,0.31941,0.3235,0.33018,0.31748,0.34238
thompsonfarm2N,EN,2000,rising,gcc_90,2016-04-03,2016-04-09,2016-05-12,2016-03-15,2016-04-07,2016-05-09,2016-04-07,2016-04-12,2016-05-15,0.32494,0.32852,0.33537,0.32246,0.34821
thompsonfarm2N,EN,2000,rising,gcc_75,2011-03-31,2011-04-09,2011-04-21,2011-03-25,2011-04-05,2011-04-17,2011-04-05,2011-04-12,2011-04-24,0.32297,0.32665,0.33291,0.32074,0.34466
thompsonfarm2N,EN,2000,rising,gcc_75,2012-03-10,2012-03-14,2012-03-24,2012-03-09,2012-03-13,2012-03-23,2012-03-13,2012-03-17,2012-04-22,0.32013,0.3241,0.33143,0.3183,0.34448
thompsonfarm2N,EN,2000,rising,gcc_75,2013-03-27,2013-04-04,2013-04-18,2013-03-21,2013-04-02,2013-04-14,2013-03-31,2013-04-08,2013-04-28,0.31858,0.32256,0.33019,0.31608,0.34427
thompsonfarm2N,EN,2000,rising,gcc_75,2014-04-01,2014-04-07,2014-04-17,2014-03-30,2014-04-05,2014-04-14,2014-04-04,2014-04-10,2014-04-19,0.31681,0.32137,0.32969,0.3144,0.34376
thompsonfarm2N,EN,2000,rising,gcc_75,2015-04-05,2015-04-12,2015-04-30,2015-04-02,2015-04-09,2015-04-25,2015-04-09,2015-04-15,2015-05-03,0.3175,0.32168,0.3281,0.31545,0.34052
thompsonfarm2N,EN,2000,rising,gcc_75,2016-03-28,2016-04-07,2016-05-12,2016-03-16,2016-04-05,2016-05-09,2016-04-04,2016-04-10,2016-05-14,0.32194,0.32566,0.33316,0.31918,0.34682
thompsonfarm2N,EN,2000,rising,gcc_50,2011-04-01,2011-04-08,2011-04-20,2011-03-26,2011-04-05,2011-04-16,2011-04-05,2011-04-12,2011-04-23,0.3206,0.32393,0.33081,0.31827,0.3426
thompsonfarm2N,EN,2000,rising,gcc_50,2012-03-11,2012-03-14,2012-03-23,2012-03-09,2012-03-13,2012-03-20,2012-03-13,2012-03-17,2012-04-20,0.31923,0.32235,0.32961,0.31671,0.34206
thompsonfarm2N,EN,2000,rising,gcc_50,2013-03-28,2013-04-04,2013-04-18,2013-03-23,2013-04-01,2013-04-13,2013-04-01,2013-04-07,2013-04-26,0.3172,0.32092,0.32802,0.31469,0.34107
thompsonfarm2N,EN,2000,rising,gcc_50,2014-04-02,2014-04-07,2014-04-17,2014-03-30,2014-04-05,2014-04-14,2014-04-05,2014-04-10,2014-04-21,0.31584,0.31948,0.32715,0.3131,0.34105
thompsonfarm2N,EN,2000,rising,gcc_50,2015-04-06,2015-04-12,2015-04-29,2015-04-03,2015-04-09,2015-04-24,2015-04-09,2015-04-16,2015-05-03,0.3157,0.31947,0.32595,0.31353,0.33823
thompsonfarm2N,EN,2000,rising,gcc_50,2016-04-05,2016-05-05,2016-05-15,2016-04-02,2016-04-08,2016-05-12,2016-04-08,2016-05-06,2016-05-17,0.32184,0.32569,0.33282,0.31952,0.34525
thompsonfarm2N,EN,2000,rising,gcc_mean,2011-04-01,2011-04-08,2011-04-20,2011-03-28,2011-04-06,2011-04-16,2011-04-05,2011-04-12,2011-04-23,0.32034,0.32373,0.33058,0.31818,0.34228
thompsonfarm2N,EN,2000,rising,gcc_mean,2012-03-10,2012-03-13,2012-03-22,2012-03-08,2012-03-12,2012-03-19,2012-03-12,2012-03-16,2012-04-18,0.31823,0.32149,0.32893,0.31572,0.34137
thompsonfarm2N,EN,2000,rising,gcc_mean,2013-03-28,2013-04-04,2013-04-18,2013-03-24,2013-04-01,2013-04-14,2013-03-31,2013-04-07,2013-04-24,0.31678,0.32064,0.32796,0.31434,0.34097
thompsonfarm2N,EN,2000,rising,gcc_mean,2014-04-01,2014-04-07,2014-04-17,2014-03-29,2014-04-05,2014-04-14,2014-04-04,2014-04-10,2014-04-21,0.31501,0.31914,0.32645,0.31261,0.33996
thompsonfarm2N,EN,2000,rising,gcc_mean,2015-04-06,2015-04-12,2015-04-30,2015-04-03,2015-04-09,2015-04-24,2015-04-09,2015-04-16,2015-05-03,0.31561,0.31916,0.32546,0.31364,0.33695
thompsonfarm2N,EN,2000,rising,gcc_mean,2016-04-06,2016-05-05,2016-05-15,2016-04-01,2016-04-10,2016-05-12,2016-04-09,2016-05-08,2016-05-16,0.32204,0.32546,0.33226,0.31967,0.34369
thompsonfarm2N,EN,2000,falling,gcc_90,2016-11-28,2016-11-20,2016-10-11,2016-12-01,2016-11-24,2016-10-16,2016-11-24,2016-11-15,2016-10-09,0.32422,0.32824,0.33528,0.32194,0.34793
thompsonfarm2N,EN,2000,falling,gcc_90,2015-12-22,2015-12-03,2015-11-10,2015-12-27,2015-12-13,2015-11-16,2015-12-14,2015-11-23,2015-11-05,0.31987,0.3231,0.32878,0.31795,0.33913
thompsonfarm2N,EN,2000,falling,gcc_90,2014-12-07,2014-11-29,2014-10-31,2014-12-11,2014-12-02,2014-11-10,2014-12-03,2014-11-25,2014-10-20,0.31989,0.32433,0.33119,0.31754,0.34471
thompsonfarm2N,EN,2000,falling,gcc_90,2013-12-11,2013-12-03,2013-11-09,2013-12-15,2013-12-05,2013-11-15,2013-12-07,2013-11-29,2013-11-04,0.31829,0.32245,0.33072,0.3155,0.34555
thompsonfarm2N,EN,2000,falling,gcc_90,2012-12-14,2012-11-27,2012-11-06,2012-12-20,2012-12-03,2012-11-14,2012-12-06,2012-11-22,2012-10-31,0.32088,0.32495,0.33225,0.31833,0.34602
thompsonfarm2N,EN,2000,falling,gcc_90,2011-12-19,2011-12-07,2011-10-26,2011-12-24,2011-12-12,2011-11-17,2011-12-13,2011-11-30,2011-10-19,0.32451,0.32815,0.33429,0.32222,0.34623
thompsonfarm2N,EN,2000,falling,gcc_90,2010-12-08,2010-11-27,2010-10-20,2010-12-15,2010-11-30,2010-10-26,2010-12-02,2010-11-23,2010-10-17,0.32681,0.33077,0.33794,0.32422,0.35095
thompsonfarm2N,EN,2000,falling,gcc_75,2016-11-28,2016-11-19,2016-10-12,2016-11-30,2016-11-23,2016-10-16,2016-11-24,2016-11-12,2016-10-09,0.32269,0.32678,0.33333,0.32078,0.34577
thompsonfarm2N,EN,2000,falling,gcc_75,2015-12-20,2015-11-25,2015-11-07,2015-12-26,2015-12-03,2015-11-12,2015-12-03,2015-11-19,2015-10-16,0.31898,0.32225,0.32756,0.31698,0.33808
thompsonfarm2N,EN,2000,falling,gcc_75,2014-12-04,2014-11-26,2014-10-24,2014-12-09,2014-11-30,2014-11-09,2014-12-01,2014-11-22,2014-10-18,0.31876,0.32284,0.32984,0.31605,0.34352
thompsonfarm2N,EN,2000,falling,gcc_75,2013-12-11,2013-12-02,2013-11-11,2013-12-17,2013-12-04,2013-11-17,2013-12-06,2013-11-28,2013-11-06,0.3165,0.32079,0.329,0.31361,0.34401
thompsonfarm2N,EN,2000,falling,gcc_75,2012-12-08,2012-11-26,2012-11-06,2012-12-15,2012-11-30,2012-11-14,2012-12-01,2012-11-21,2012-10-31,0.32021,0.32398,0.33097,0.31781,0.3438
thompsonfarm2N,EN,2000,falling,gcc_75,2011-12-04,2011-11-23,2011-10-18,2011-12-09,2011-11-29,2011-10-24,2011-11-28,2011-10-31,2011-10-14,0.32729,0.3301,0.33521,0.32555,0.34442
thompsonfarm2N,EN,2000,falling,gcc_75,2010-12-10,2010-11-30,2010-10-22,2010-12-15,2010-12-03,2010-11-17,2010-12-05,2010-11-26,2010-10-19,0.32419,0.32791,0.3356,0.32146,0.34904
thompsonfarm2N,EN,2000,falling,gcc_50,2016-11-30,2016-11-22,2016-10-14,2016-12-03,2016-11-26,2016-10-19,2016-11-26,2016-11-16,2016-10-11,0.31974,0.32385,0.33019,0.31756,0.34281
thompsonfarm2N,EN,2000,falling,gcc_50,2015-12-19,2015-11-25,2015-11-06,2015-12-26,2015-12-02,2015-11-11,2015-12-03,2015-11-19,2015-10-13,0.31699,0.32047,0.32618,0.31483,0.33744
thompsonfarm2N,EN,2000,falling,gcc_50,2014-12-06,2014-11-26,2014-10-23,2014-12-27,2014-11-30,2014-11-11,2014-12-01,2014-11-21,2014-10-18,0.31624,0.32039,0.32749,0.31386,0.34075
