#
# Transition date estimate for umichbiological2
#
# Site: umichbiological2
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2009
# Year max: 2013
# Final Processing Date: 2019-01-14
# Final Processing Time: 18:14:08
# Spline RMSE gcc_mean: 0.00322
# Spline RMSE gcc_50: 0.00322
# Spline RMSE gcc_75: 0.00291
# Spline RMSE gcc_90: 0.00279
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
umichbiological2,DB,1000,rising,gcc_90,2009-05-08,2009-05-15,2009-05-21,2009-05-04,2009-05-14,2009-05-19,2009-05-12,2009-05-17,2009-05-22,0.37963,0.38634,0.40508,0.37439,0.4286
umichbiological2,DB,1000,rising,gcc_90,2010-04-13,2010-04-27,2010-05-04,2010-04-10,2010-04-26,2010-05-02,2010-04-23,2010-04-29,2010-05-06,0.38889,0.39594,0.4139,0.38324,0.44297
umichbiological2,DB,1000,rising,gcc_90,2011-05-10,2011-05-14,2011-05-20,2011-05-09,2011-05-13,2011-05-18,2011-05-12,2011-05-17,2011-05-21,0.39229,0.39876,0.41654,0.38838,0.43626
umichbiological2,DB,1000,rising,gcc_90,2012-05-03,2012-05-07,2012-05-12,2012-05-02,2012-05-06,2012-05-11,2012-05-05,2012-05-09,2012-05-13,0.39451,0.40171,0.41808,0.3902,0.44341
umichbiological2,DB,1000,rising,gcc_90,2013-05-03,2013-05-09,2013-05-18,2013-05-02,2013-05-07,2013-05-16,2013-05-06,2013-05-13,2013-05-19,0.39391,0.40314,0.41921,0.38984,0.44451
umichbiological2,DB,1000,rising,gcc_75,2009-05-08,2009-05-15,2009-05-20,2009-05-04,2009-05-14,2009-05-19,2009-05-11,2009-05-17,2009-05-21,0.37842,0.38546,0.40023,0.37346,0.42664
umichbiological2,DB,1000,rising,gcc_75,2010-04-13,2010-04-27,2010-05-04,2010-04-10,2010-04-26,2010-05-02,2010-04-22,2010-04-29,2010-05-05,0.38733,0.39461,0.41185,0.38204,0.43866
umichbiological2,DB,1000,rising,gcc_75,2011-05-10,2011-05-15,2011-05-19,2011-05-09,2011-05-13,2011-05-18,2011-05-13,2011-05-17,2011-05-20,0.39079,0.39884,0.41091,0.3872,0.43424
umichbiological2,DB,1000,rising,gcc_75,2012-05-03,2012-05-07,2012-05-12,2012-05-02,2012-05-06,2012-05-11,2012-05-06,2012-05-09,2012-05-13,0.39323,0.39993,0.41637,0.38912,0.4406
umichbiological2,DB,1000,rising,gcc_75,2013-01-03,2013-05-01,2013-05-09,2012-12-19,2013-04-26,2013-05-07,2013-01-07,2013-05-04,2013-05-11,0.38494,0.39054,0.40179,0.3813,0.42128
