#
# ROI List for niwot3
#
# Site: niwot3
# Veg Type: EN
# ROI ID Number: 1000
# Owner: amyoung
# Creation Date: 2018-06-14
# Creation Time: 11:30:04
# Update Date: 2018-06-14
# Update Time: 11:30:04
# Description: EN veg type.
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2015-07-16,12:00:06,2015-08-28,09:30:05,niwot3_EN_1000_01.tif,niwot3_2015_08_28_093005.jpg
2015-08-29,12:30:06,9999-12-31,00:00:00,niwot3_EN_1000_02.tif,niwot3_2018_05_21_120008.jpg

