#
# ROI color statistics timeseries for gumpenstein
#
# Site: gumpenstein
# Veg Type: GR
# ROI ID Number: 1000
# Lat: 47.4939
# Lon: 14.1008
# Elev: 710
# UTC Offset: 1
# Resize Flag: False
# Version: 1
# Creation Date: 2018-07-18
# Creation Time: 11:58:20
# Update Date: 2019-01-14
# Update Time: 04:27:02
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2018-03-24,09:45:06,83,gumpenstein_2018_03_24_094506.jpg,34.33621,25,1,0.35265,0.42225,134.05644,45.85109,62,78,104,132,162,194,215,111.96182,44.28552,43,58,83,110,138,169,189,71.46526,41.23466,6,20,43,68,96,126,146,0.98452,0.98423,0.96702
2018-03-25,00:01:40,84,gumpenstein_2018_03_25_000140.jpg,-40.78730,2400,1,0.24954,0.43634,21.11092,8.25020,8,11,15,21,27,32,35,12.07319,6.45976,1,3,7,12,16,20,23,15.19793,7.28823,3,6,10,15,20,25,27,0.74335,0.83569,0.74467
2018-03-25,09:45:06,84,gumpenstein_2018_03_25_094506.jpg,34.71665,26,1,0.35232,0.42436,133.35309,46.03684,61,78,103,131,162,194,215,110.71547,44.40189,41,57,81,108,137,168,189,70.17907,41.34950,4,18,41,67,95,125,145,0.98433,0.98456,0.96685
2018-03-26,00:01:41,85,gumpenstein_2018_03_26_000141.jpg,-40.39699,2400,1,0.23979,0.43559,24.84419,8.87286,10,13,19,25,31,36,40,13.67647,6.55296,3,5,9,14,18,22,24,18.51450,7.60601,6,9,13,19,24,28,31,0.66651,0.77124,0.67435
2018-03-26,09:45:05,85,gumpenstein_2018_03_26_094505.jpg,35.09432,82,1,0.35790,0.45002,128.45492,39.64427,67,80,102,126,153,180,198,102.16122,38.22161,43,56,77,100,125,151,169,54.82614,35.54185,0,9,29,51,76,102,119,0.98562,0.98172,0.97245
2018-03-27,00:01:40,86,gumpenstein_2018_03_27_000140.jpg,-40.00710,2400,1,0.24579,0.43660,21.38010,8.46553,8,11,15,21,27,32,36,12.03652,6.54260,1,3,7,12,16,21,23,15.55312,7.40157,3,6,10,15,21,25,28,0.72827,0.82739,0.72442
2018-03-27,09:45:05,86,gumpenstein_2018_03_27_094505.jpg,35.47316,84,1,0.36044,0.44785,129.36997,38.96218,67,82,104,128,153,179,196,104.11861,37.55016,43,58,80,103,127,151,168,55.38056,34.26974,0,11,31,53,76,100,116,0.98157,0.97701,0.96721
2018-03-28,00:01:40,87,gumpenstein_2018_03_28_000140.jpg,-39.61810,2400,1,0.24630,0.43682,21.65111,8.37522,8,11,16,21,27,32,36,12.20788,6.49512,1,3,8,12,17,21,23,15.70664,7.36494,3,6,11,16,21,25,28,0.72771,0.81955,0.72543
2018-03-28,09:45:05,87,gumpenstein_2018_03_28_094505.jpg,35.85099,10,1,0.34498,0.30679,90.36444,3.32237,84,86,88,91,93,94,95,101.61341,3.45183,95,97,99,102,104,106,106,102.56799,3.08003,97,98,101,103,105,106,107,0.96533,0.95911,0.96733
2018-03-29,00:01:41,88,gumpenstein_2018_03_29_000141.jpg,-39.23006,2400,1,0.24863,0.43572,21.39409,8.52628,8,11,15,21,27,32,36,12.20805,6.58056,1,3,8,12,17,21,23,15.49882,7.44667,3,6,10,15,21,25,28,0.73472,0.82439,0.72389
