#
# ROI List for howland2
#
# Site: howland2
# Veg Type: DB
# ROI ID Number: 2000
# Owner: bijan
# Creation Date: 2016-07-19
# Creation Time: 12:55:29
# Update Date: 2018-05-29
# Update Time: 16:07:44
# Description: Deciduous tree in center foreground
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2014-03-22,11:15:03,2014-12-31,11:15:01,howland2_DB_2000_01.tif,howland2_2014_03_22_111503.jpg
2015-03-06,11:15:02,2015-03-12,11:15:02,howland2_DB_2000_02.tif,howland2_2015_03_06_111502.jpg
2015-03-12,11:15:03,2015-03-12,12:45:01,howland2_DB_2000_03.tif,howland2_2015_03_12_111503.jpg
2015-03-12,12:45:02,2015-03-22,11:30:01,howland2_DB_2000_04.tif,howland2_2015_03_12_124502.jpg
2015-03-22,11:30:02,2015-03-23,11:45:02,howland2_DB_2000_05.tif,howland2_2015_03_22_113002.jpg
2015-03-23,11:45:03,2015-03-25,12:00:02,howland2_DB_2000_06.tif,howland2_2015_03_23_114503.jpg
2015-03-25,12:00:03,2015-03-26,11:15:01,howland2_DB_2000_07.tif,howland2_2015_03_25_120003.jpg
2015-03-26,11:15:02,2015-04-20,12:00:03,howland2_DB_2000_08.tif,howland2_2015_03_26_111502.jpg
2015-04-20,12:00:04,2015-04-21,11:15:01,howland2_DB_2000_09.tif,howland2_2015_04_20_120004.jpg
2015-04-21,11:15:02,2015-05-05,11:15:01,howland2_DB_2000_10.tif,howland2_2015_04_21_111502.jpg
2015-05-05,11:15:02,2015-05-06,11:15:01,howland2_DB_2000_11.tif,howland2_2015_05_05_111502.jpg
2015-05-06,11:15:02,2015-05-06,12:30:02,howland2_DB_2000_12.tif,howland2_2015_05_06_111502.jpg
2015-05-06,12:30:03,2015-05-07,11:15:02,howland2_DB_2000_13.tif,howland2_2015_05_06_123003.jpg
2015-05-07,11:15:03,2015-05-08,11:15:02,howland2_DB_2000_14.tif,howland2_2015_05_07_111503.jpg
2015-05-08,11:15:03,2015-06-19,11:15:01,howland2_DB_2000_15.tif,howland2_2015_05_08_111503.jpg
2015-06-19,11:15:02,2015-07-08,11:15:01,howland2_DB_2000_16.tif,howland2_2015_06_19_111502.jpg
2015-07-08,11:15:02,9999-12-31,23:59:59,howland2_DB_2000_17.tif,howland2_2015_07_08_111502.jpg

