#
# ROI color statistics timeseries for smokylook
#
# Site: smokylook
# Veg Type: DB
# ROI ID Number: 3000
# Lat: 35.632529
# Lon: -83.943113
# Elev: 801
# UTC Offset: -5
# Resize Flag: True
# Version: 1
# Creation Date: 2018-12-16
# Creation Time: 20:08:16
# Update Date: 2019-01-14
# Update Time: 05:10:00
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2016-06-07,15:09:48,159,smokylook_2016_06_07_150948.jpg,54.13437,NA,1,0.48183,0.32925,38.71553,19.39453,9,13,24,38,52,63,71,56.65701,20.60598,23,29,41,57,71,82,90,22.21422,14.62855,0,4,11,21,32,41,47,0.96444,0.91575,0.93059
2016-06-07,16:01:17,159,smokylook_2016_06_07_160117.jpg,43.74061,NA,1,0.48201,0.32222,32.18802,17.55599,5,9,19,32,44,54,62,48.15026,18.89688,16,22,35,49,61,71,78,19.55639,13.29971,0,2,9,19,28,37,42,0.96557,0.91014,0.93269
2016-06-07,17:01:11,159,smokylook_2016_06_07_170111.jpg,31.60727,NA,1,0.47135,0.33346,37.40820,19.75667,6,12,23,36,50,63,72,52.87725,20.42726,18,25,39,53,66,78,86,21.89779,14.60514,0,3,11,21,31,41,48,0.96801,0.91532,0.93133
2016-06-07,18:01:12,159,smokylook_2016_06_07_180112.jpg,19.65765,NA,1,0.46144,0.34862,36.59450,21.57228,3,8,21,35,50,65,75,48.43730,22.12262,11,18,33,49,63,77,85,19.93716,14.91509,0,2,8,18,29,40,47,0.97484,0.91141,0.92923
2016-06-07,19:01:13,159,smokylook_2016_06_07_190113.jpg,8.16304,NA,1,0.43706,0.38966,24.45810,24.42221,0,1,3,17,40,60,72,27.43335,23.05621,2,3,7,21,44,60,70,10.87655,12.61113,0,0,2,6,16,28,37,0.98550,0.89197,0.88974
2016-06-08,06:00:18,160,smokylook_2016_06_08_060018.jpg,6.67431,NA,1,0.36552,0.48409,17.90023,16.61228,2,3,5,13,25,40,51,13.51567,10.79018,2,3,5,11,18,27,35,5.56090,6.04472,0,0,1,4,8,13,17,0.97059,0.93467,0.89076
2016-06-08,07:00:29,160,smokylook_2016_06_08_070029.jpg,18.11174,NA,1,0.37141,0.32074,24.36952,13.99765,7,9,14,22,31,43,50,28.21931,14.66332,11,13,18,25,36,48,56,23.38968,12.81591,9,11,14,20,29,41,48,0.98456,0.87874,0.88391
2016-06-08,08:00:38,160,smokylook_2016_06_08_080038.jpg,30.04468,NA,1,0.40264,0.31522,19.97150,14.75544,3,5,9,17,28,40,48,25.51060,16.18172,6,8,13,22,34,48,56,17.87618,11.82128,4,6,9,16,24,33,39,0.98095,0.87015,0.87571
2016-06-08,09:01:11,160,smokylook_2016_06_08_090111.jpg,42.29857,NA,1,0.43179,0.30787,22.79493,16.65698,3,5,10,20,32,46,54,31.96995,18.46380,9,11,17,29,43,58,66,19.27487,12.94109,4,6,10,17,26,36,43,0.98063,0.88621,0.91355
2016-06-08,10:01:19,160,smokylook_2016_06_08_100119.jpg,54.44892,NA,1,0.44759,0.31296,24.77481,17.61604,4,6,11,21,35,49,58,35.43221,19.71721,10,13,20,32,48,63,72,18.95569,13.73382,3,5,9,16,26,37,45,0.98217,0.89558,0.93068
