#
# Transition date estimate for gumpenstein
#
# Site: gumpenstein
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2018
# Year max: 2019
# Final Processing Date: 2019-01-14
# Final Processing Time: 16:18:52
# Spline RMSE gcc_mean: 0.0141
# Spline RMSE gcc_50: 0.01606
# Spline RMSE gcc_75: 0.01612
# Spline RMSE gcc_90: 0.01713
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
gumpenstein,GR,1000,rising,gcc_90,2018-03-26,2018-04-01,2018-04-11,2018-03-11,2018-03-27,2018-04-07,2018-03-31,2018-04-05,2018-04-14,0.35753,0.37393,0.40502,0.34748,0.45864
gumpenstein,GR,1000,falling,gcc_90,2018-12-16,2018-12-05,2018-11-21,2019-01-11,2018-12-12,2018-11-27,2018-12-06,2018-11-28,2018-11-17,0.37256,0.38421,0.40845,0.36408,0.45055
gumpenstein,GR,1000,falling,gcc_75,2018-12-14,2018-12-04,2018-11-20,2019-01-14,2018-12-10,2018-11-25,2018-12-06,2018-11-28,2018-11-16,0.36834,0.3815,0.4065,0.36012,0.4518
gumpenstein,GR,1000,falling,gcc_50,2018-12-11,2018-12-03,2018-11-17,2018-12-17,2018-12-09,2018-11-25,2018-12-05,2018-11-26,2018-11-13,0.36365,0.37747,0.40265,0.35502,0.44726
gumpenstein,GR,1000,falling,gcc_mean,2018-12-07,2018-11-28,2018-11-16,2018-12-16,2018-12-03,2018-11-20,2018-11-30,2018-11-23,2018-11-13,0.36725,0.37966,0.40272,0.35916,0.44352
