#
# Transition date estimate for torgnon-nd
#
# Site: torgnon-nd
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2013
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 18:04:40
# Spline RMSE gcc_mean: 0.00169
# Spline RMSE gcc_50: 0.00167
# Spline RMSE gcc_75: 0.00162
# Spline RMSE gcc_90: 0.00165
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
torgnon-nd,GR,1000,rising,gcc_90,2013-06-14,2013-06-18,2013-07-01,2013-06-13,2013-06-17,2013-06-27,2013-06-15,2013-06-19,2013-07-03,0.34079,0.3527,0.37282,0.33357,0.41107
torgnon-nd,GR,1000,rising,gcc_90,2014-05-31,2014-06-07,2014-06-15,2014-05-29,2014-06-06,2014-06-13,2014-06-02,2014-06-09,2014-06-16,0.34147,0.35185,0.3769,0.3331,0.41747
torgnon-nd,GR,1000,rising,gcc_90,2015-05-14,2015-05-27,2015-06-07,2015-05-13,2015-05-25,2015-06-06,2015-05-16,2015-05-30,2015-06-08,0.33809,0.34638,0.36038,0.33307,0.38727
torgnon-nd,GR,1000,rising,gcc_90,2016-05-30,2016-06-04,2016-06-11,2016-05-29,2016-06-03,2016-06-10,2016-06-01,2016-06-05,2016-06-12,0.34129,0.3521,0.37293,0.33559,0.40804
torgnon-nd,GR,1000,rising,gcc_90,2017-05-27,2017-05-30,2017-06-05,2017-05-25,2017-05-29,2017-06-03,2017-05-29,2017-06-01,2017-06-06,0.33796,0.3446,0.36064,0.33339,0.38601
torgnon-nd,GR,1000,rising,gcc_90,2018-06-02,2018-06-06,2018-06-11,2018-06-01,2018-06-05,2018-06-10,2018-06-03,2018-06-07,2018-06-12,0.33845,0.34706,0.36401,0.33285,0.3922
torgnon-nd,GR,1000,rising,gcc_75,2013-06-14,2013-06-18,2013-07-01,2013-06-13,2013-06-17,2013-06-28,2013-06-15,2013-06-19,2013-07-03,0.33996,0.35162,0.37159,0.33307,0.40915
torgnon-nd,GR,1000,rising,gcc_75,2014-05-31,2014-06-07,2014-06-15,2014-05-30,2014-06-06,2014-06-13,2014-06-02,2014-06-09,2014-06-16,0.34089,0.35142,0.3758,0.33277,0.41543
torgnon-nd,GR,1000,rising,gcc_75,2015-05-14,2015-05-27,2015-06-07,2015-05-13,2015-05-25,2015-06-06,2015-05-16,2015-05-30,2015-06-08,0.3378,0.34591,0.35955,0.33276,0.38623
torgnon-nd,GR,1000,rising,gcc_75,2016-05-31,2016-06-04,2016-06-11,2016-05-30,2016-06-03,2016-06-10,2016-06-02,2016-06-06,2016-06-12,0.34237,0.35082,0.37193,0.33616,0.40581
