#
# ROI color statistics timeseries for esalb
#
# Site: esalb
# Veg Type: EB
# ROI ID Number: 1000
# Lat: 38.701839
# Lon: -6.785881
# Elev: 279
# UTC Offset: 1
# Resize Flag: False
# Version: 1
# Creation Date: 2018-10-09
# Creation Time: 18:58:54
# Update Date: 2019-01-14
# Update Time: 04:25:13
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2016-01-14,13:31:03,14,esalb_2016_01_14_133103.jpg,29.96779,NA,1,0.38537,0.38303,72.45696,39.13226,9,21,44,71,99,124,139,72.90130,38.91924,10,21,45,71,99,124,139,43.81200,34.20437,0,0,16,40,66,90,105,0.99490,0.97975,0.97792
2016-01-14,14:01:03,14,esalb_2016_01_14_140103.jpg,29.69725,NA,1,0.38863,0.38571,59.79771,33.93774,6,15,35,58,82,104,118,60.25050,33.61937,7,16,36,58,82,104,118,34.98375,29.29787,0,0,10,31,53,74,89,0.99451,0.97616,0.97328
2016-01-14,14:31:03,14,esalb_2016_01_14_143103.jpg,28.61886,NA,1,0.38622,0.38801,73.91657,40.31691,9,21,45,72,100,127,143,73.57553,39.92516,9,21,45,72,100,125,142,43.00726,35.13369,0,0,14,39,65,90,107,0.99451,0.97887,0.97541
2016-01-14,15:01:03,14,esalb_2016_01_14_150103.jpg,26.77505,NA,1,0.39171,0.38004,57.36144,32.65585,5,14,33,56,79,100,113,59.12381,32.72449,6,16,35,58,81,102,115,34.45073,28.19819,0,0,10,31,52,73,85,0.99455,0.97454,0.97347
2016-01-14,15:31:58,14,esalb_2016_01_14_153158.jpg,24.14430,NA,1,0.39700,0.39596,60.47361,35.54899,5,13,34,59,84,107,122,60.63167,35.29338,6,14,34,59,84,107,122,31.61959,29.36658,0,0,5,26,50,72,87,0.99420,0.96672,0.96288
2016-01-15,10:01:02,15,esalb_2016_01_15_100102.jpg,11.81057,NA,1,0.37757,0.39900,87.25201,51.03960,13,25,50,81,119,156,180,82.56520,50.00448,10,22,46,76,113,150,174,48.86089,43.81063,0,0,13,40,74,109,133,0.99432,0.98132,0.97361
2016-01-15,10:31:02,15,esalb_2016_01_15_103102.jpg,16.10306,NA,1,0.37032,0.38367,83.06735,54.82323,7,17,40,75,118,159,185,80.17770,53.60084,6,16,39,72,114,154,180,53.26275,47.81398,0,0,14,43,81,120,146,0.99422,0.98387,0.97549
2016-01-15,11:01:02,15,esalb_2016_01_15_110102.jpg,19.97424,NA,1,0.36841,0.38695,93.18043,59.52812,8,19,46,86,132,177,204,88.71595,58.30960,6,17,43,81,126,170,197,58.91244,51.86018,0,0,15,49,91,133,160,0.99397,0.98324,0.97469
2016-01-15,11:31:02,15,esalb_2016_01_15_113102.jpg,23.34186,NA,1,0.38253,0.36288,71.75709,41.36812,7,18,42,69,99,126,143,75.64356,41.22053,11,23,46,73,102,130,147,50.34314,37.28942,0,0,21,46,74,100,117,0.99466,0.98512,0.98124
2016-01-15,12:01:04,15,esalb_2016_01_15_120104.jpg,26.12270,NA,1,0.36579,0.37591,90.76311,52.61985,13,25,50,86,126,161,184,88.32162,51.67888,13,24,48,84,122,157,180,62.36715,47.10367,0,3,25,56,92,126,149,0.99437,0.98462,0.97642
2016-01-15,12:31:02,15,esalb_2016_01_15_123102.jpg,28.22499,NA,1,0.36577,0.37673,92.43074,51.48985,15,27,53,89,126,160,182,89.74192,50.61032,14,26,51,86,123,156,178,63.18047,46.14837,0,4,27,58,92,125,147,0.99451,0.98444,0.97650
2016-01-15,13:01:02,15,esalb_2016_01_15_130102.jpg,29.58394,NA,1,0.37004,0.37852,107.05171,59.87868,17,32,62,101,147,190,218,104.65391,58.55831,16,31,61,99,143,185,213,71.10844,52.48455,0,2,30,64,104,144,172,0.99340,0.98269,0.97236
