#
# ROI color statistics timeseries for springfieldma
#
# Site: springfieldma
# Veg Type: DB
# ROI ID Number: 2000
# Lat: 42.135162
# Lon: -72.585972
# Elev: 56
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-05-15
# Creation Time: 20:42:31
# Update Date: 2019-01-14
# Update Time: 05:10:38
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2017-04-17,12:01:05,107,springfieldma_2017_04_17_120105.jpg,58.48936,NA,1,0.31715,0.37695,93.53516,45.45870,42,50,62,80,114,159,189,78.69567,48.90256,23,31,44,64,102,149,180,75.90520,50.56504,18,26,38,62,101,149,181,0.98921,0.95371,0.92407
2017-04-17,12:31:02,107,springfieldma_2017_04_17_123102.jpg,57.32384,NA,1,0.31737,0.36852,95.99845,45.38464,45,52,65,83,117,161,192,82.67513,48.95194,28,35,48,68,105,153,185,81.82317,51.17845,23,31,44,68,108,156,188,0.98995,0.95409,0.92492
2017-04-17,13:01:02,107,springfieldma_2017_04_17_130102.jpg,54.95079,NA,1,0.31674,0.37561,92.83928,44.20614,44,51,63,80,112,156,186,78.28853,47.52228,25,32,45,64,100,147,178,76.04250,49.45185,20,27,39,62,101,147,178,0.98982,0.95381,0.92549
2017-04-17,13:31:26,107,springfieldma_2017_04_17_133126.jpg,51.55229,NA,1,0.31044,0.40689,73.30091,26.74046,36,44,56,69,87,108,124,55.92524,29.69716,15,23,36,51,71,96,112,50.92489,31.23610,9,17,29,45,68,94,111,0.98277,0.95486,0.91607
2017-04-17,14:01:03,107,springfieldma_2017_04_17_140103.jpg,47.51801,NA,1,0.31787,0.36527,94.92436,46.08082,44,52,63,81,115,161,194,82.60793,50.20199,27,35,47,68,106,155,189,82.34326,52.87366,22,30,43,68,110,159,193,0.98913,0.95073,0.92016
2017-04-17,14:31:02,107,springfieldma_2017_04_17_143102.jpg,42.91017,NA,1,0.31661,0.37707,85.95807,37.66840,42,49,61,76,103,138,163,72.17646,41.15219,25,32,44,61,91,130,156,69.82833,43.64666,20,26,38,59,92,131,158,0.98764,0.95160,0.91752
2017-04-17,15:01:02,107,springfieldma_2017_04_17_150102.jpg,37.92963,NA,1,0.31750,0.39418,82.18050,25.38723,45,53,65,79,96,116,129,66.19451,28.40315,26,35,47,62,82,105,120,60.10850,31.29703,18,26,38,55,78,103,120,0.97661,0.95033,0.89503
2017-04-17,15:31:03,107,springfieldma_2017_04_17_153103.jpg,32.69333,NA,1,0.31967,0.37427,88.78340,31.97400,48,56,67,83,104,132,151,75.83058,36.47272,31,39,50,68,94,126,148,72.60450,41.22597,23,30,43,63,94,130,155,0.97663,0.94495,0.88606
2017-04-17,16:01:03,107,springfieldma_2017_04_17_160103.jpg,27.29494,NA,1,0.32101,0.38109,96.66523,33.76289,55,62,74,89,113,143,163,81.42527,37.80062,36,43,55,73,100,134,157,75.56352,41.68616,26,33,45,66,97,134,158,0.98335,0.95249,0.90930
2017-04-17,16:31:03,107,springfieldma_2017_04_17_163103.jpg,21.79959,NA,1,0.32099,0.37480,103.78498,40.26747,57,64,76,93,122,160,187,88.88535,44.33047,39,46,58,77,109,151,181,84.23900,48.23424,29,36,49,71,109,153,183,0.98691,0.95336,0.91839
2017-04-17,17:01:03,107,springfieldma_2017_04_17_170103.jpg,16.26379,NA,1,0.32346,0.35966,114.46978,45.69374,62,69,83,102,135,182,215,102.94683,51.02545,46,53,67,88,127,179,216,100.85400,55.42197,37,44,59,85,131,184,220,0.98497,0.94895,0.90798
2017-04-17,17:31:03,107,springfieldma_2017_04_17_173103.jpg,10.73928,NA,1,0.32101,0.35280,103.48232,49.81165,50,57,69,87,125,179,216,94.15685,54.02345,37,44,56,77,118,176,216,95.67399,56.35918,33,40,53,79,125,182,219,0.98900,0.95031,0.91968
2017-04-17,18:01:03,107,springfieldma_2017_04_17_180103.jpg,5.30216,NA,1,0.32722,0.34709,116.03852,50.62696,58,65,78,102,143,194,229,109.39406,55.48729,47,54,68,93,138,195,235,108.88332,57.90432,42,49,63,93,142,200,234,0.98623,0.95372,0.91668
2017-04-17,18:31:03,107,springfieldma_2017_04_17_183103.jpg,0.23506,NA,1,0.30824,0.40326,128.86282,55.10473,67,73,87,111,160,221,255,98.49779,54.69496,40,47,59,81,124,183,224,92.19260,52.98675,34,41,53,76,119,173,207,0.98160,0.96240,0.93367
2017-04-17,19:31:03,107,springfieldma_2017_04_17_193103.jpg,-10.70193,NA,1,0.26339,0.41151,55.41461,10.46574,44,47,51,55,59,63,66,35.46841,10.33780,25,28,32,35,38,42,45,43.77855,10.20954,33,36,40,43,47,51,54,0.92062,0.89227,0.84011
2017-04-17,20:01:02,107,springfieldma_2017_04_17_200102.jpg,-15.59519,NA,1,0.26414,0.40921,55.84747,11.99277,44,47,51,55,59,64,68,36.04830,12.20373,25,28,32,35,39,43,47,44.58034,11.47171,33,36,40,44,48,52,55,0.94006,0.90571,0.86829
2017-04-17,20:31:03,107,springfieldma_2017_04_17_203103.jpg,-20.20037,NA,1,0.26481,0.41007,55.92526,11.46090,45,47,51,55,59,63,67,36.11481,11.55658,26,28,32,35,39,42,46,44.33839,10.96663,34,36,40,44,48,51,54,0.93693,0.91143,0.86185
2017-04-17,21:01:03,107,springfieldma_2017_04_17_210103.jpg,-24.43452,NA,1,0.26575,0.40933,55.80689,11.79417,44,47,51,55,59,64,67,36.23149,12.01989,26,28,32,35,39,43,46,44.29948,11.50196,33,36,40,44,48,51,54,0.93679,0.89707,0.84752
2017-04-17,21:31:04,107,springfieldma_2017_04_17_213104.jpg,-28.21550,NA,1,0.26615,0.40975,56.14534,12.14949,44,47,51,55,59,64,68,36.46875,12.29737,26,29,32,36,39,43,47,44.40890,11.55707,33,36,40,44,48,51,54,0.94083,0.91415,0.86360
2017-04-17,22:01:26,107,springfieldma_2017_04_17_220126.jpg,-31.47753,NA,1,0.26547,0.40940,55.70242,11.19395,44,47,51,55,59,63,67,36.11919,11.55913,26,29,32,35,39,43,46,44.23601,10.93949,33,36,40,44,47,51,54,0.93317,0.90507,0.86008
2017-04-17,22:39:22,107,springfieldma_2017_04_17_223922.jpg,-34.59566,NA,1,0.26326,0.41194,55.76533,11.08958,44,47,51,55,59,63,67,35.63807,11.36656,25,28,32,35,38,42,46,43.96858,10.84090,33,36,40,44,47,51,54,0.93337,0.91058,0.85772
2017-04-18,04:01:02,108,springfieldma_2017_04_18_040102.jpg,-11.82643,NA,1,0.26543,0.40994,56.18636,11.52066,45,48,52,55,59,64,67,36.37934,11.80090,26,29,32,36,39,43,46,44.49421,11.36441,34,36,40,44,48,51,54,0.93325,0.90865,0.85115
2017-04-18,04:31:03,108,springfieldma_2017_04_18_043103.jpg,-6.66699,NA,1,0.30100,0.35392,80.41025,30.93230,49,53,59,70,93,124,144,68.38783,34.65817,35,38,44,56,83,118,140,78.40248,35.80197,43,46,53,66,94,130,154,0.96271,0.95351,0.87871
2017-04-18,05:01:02,108,springfieldma_2017_04_18_050102.jpg,-0.72504,NA,1,0.32800,0.34608,204.76730,58.24243,107,116,145,248,255,255,255,194.06861,66.07704,94,101,120,239,255,255,255,192.83455,62.64920,101,109,125,219,254,255,255,0.97826,0.97523,0.94555
2017-04-18,05:31:02,108,springfieldma_2017_04_18_053102.jpg,4.11789,NA,1,0.33310,0.34724,242.42171,25.20484,179,198,248,255,255,255,255,232.54803,39.74200,140,159,229,255,255,255,255,223.17080,51.60402,109,124,204,255,255,255,255,0.93588,0.97300,0.88037
