#
# Transition date estimate for NEON.D10.CPER.DP1.00033
#
# Site: NEON.D10.CPER.DP1.00033
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2017
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 17:16:01
# Spline RMSE gcc_mean: 0.00154
# Spline RMSE gcc_50: 0.00177
# Spline RMSE gcc_75: 0.00141
# Spline RMSE gcc_90: 0.00112
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_90,2017-04-20,2017-05-06,2017-05-14,2017-04-14,2017-05-05,2017-05-13,2017-04-23,2017-05-07,2017-05-15,0.338,0.34525,0.35875,0.33336,0.3836
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_90,2018-04-27,2018-05-06,2018-05-13,2018-04-25,2018-05-05,2018-05-12,2018-04-30,2018-05-08,2018-05-14,0.33791,0.346,0.36033,0.33299,0.38714
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_75,2017-04-17,2017-05-06,2017-05-15,2017-04-12,2017-05-05,2017-05-13,2017-04-21,2017-05-07,2017-05-16,0.3372,0.34425,0.35741,0.33239,0.38122
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_75,2018-04-27,2018-05-06,2018-05-14,2018-04-25,2018-05-05,2018-05-12,2018-04-29,2018-05-07,2018-05-15,0.33762,0.34572,0.36086,0.33248,0.38589
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_50,2017-04-13,2017-05-05,2017-05-14,2017-04-09,2017-05-04,2017-05-13,2017-04-18,2017-05-07,2017-05-15,0.33616,0.3422,0.35512,0.33156,0.37818
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_50,2018-04-26,2018-05-05,2018-05-13,2018-04-24,2018-05-04,2018-05-12,2018-04-29,2018-05-07,2018-05-14,0.33679,0.34396,0.35774,0.33195,0.38323
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_mean,2017-04-13,2017-05-05,2017-05-14,2017-04-10,2017-05-04,2017-05-13,2017-04-19,2017-05-07,2017-05-15,0.33613,0.34226,0.35555,0.33161,0.37865
NEON.D10.CPER.DP1.00033,GR,1000,rising,gcc_mean,2018-04-26,2018-05-05,2018-05-13,2018-04-24,2018-05-04,2018-05-12,2018-04-29,2018-05-07,2018-05-14,0.33665,0.34391,0.35772,0.33169,0.38318
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_90,2018-07-30,2018-07-06,2018-06-22,2018-08-01,2018-07-11,2018-06-23,2018-07-28,2018-06-28,2018-06-11,0.33888,0.34632,0.35964,0.33401,0.38522
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_90,2017-10-18,2017-09-05,2017-08-24,2017-10-20,2017-09-09,2017-08-26,2017-10-16,2017-09-03,2017-08-23,0.33845,0.34479,0.35714,0.33412,0.37781
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_75,2018-07-29,2018-06-30,2018-06-11,2018-08-02,2018-07-09,2018-06-12,2018-07-19,2018-06-28,2018-06-10,0.33857,0.34554,0.3609,0.33364,0.38398
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_75,2017-10-19,2017-09-05,2017-08-23,2017-10-21,2017-09-07,2017-08-25,2017-10-16,2017-09-03,2017-08-22,0.33782,0.34477,0.35695,0.33346,0.37954
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_50,2018-07-30,2018-07-01,2018-06-11,2018-08-02,2018-07-09,2018-06-12,2018-07-20,2018-06-28,2018-06-10,0.33765,0.34461,0.35952,0.33279,0.38296
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_50,2017-10-23,2017-09-11,2017-08-26,2017-10-26,2017-09-19,2017-08-28,2017-10-20,2017-09-10,2017-08-25,0.33546,0.34173,0.35295,0.33142,0.37306
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_mean,2018-07-28,2018-07-02,2018-06-11,2018-08-01,2018-07-09,2018-06-12,2018-07-20,2018-06-28,2018-06-10,0.33774,0.34515,0.35937,0.33277,0.38288
NEON.D10.CPER.DP1.00033,GR,1000,falling,gcc_mean,2017-10-21,2017-09-06,2017-08-24,2017-10-23,2017-09-08,2017-08-26,2017-10-18,2017-09-03,2017-08-23,0.33631,0.34296,0.35489,0.33214,0.37697
