#
# Transition date estimate for spruceA0P07
#
# Site: spruceA0P07
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 1day
# Year min: 2016
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 17:47:47
# Spline RMSE gcc_mean: 0.00636
# Spline RMSE gcc_50: 0.00701
# Spline RMSE gcc_75: 0.00682
# Spline RMSE gcc_90: 0.00653
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
spruceA0P07,EN,1000,rising,gcc_90,2017-03-17,2017-03-26,2017-04-09,2017-03-10,2017-03-21,2017-04-03,2017-03-22,2017-03-30,2017-04-12,0.35154,0.35936,0.37279,0.34643,0.3985
spruceA0P07,EN,1000,rising,gcc_90,2018-04-20,2018-04-26,2018-05-05,2018-04-18,2018-04-23,2018-05-03,2018-04-23,2018-04-29,2018-05-07,0.35098,0.36153,0.37888,0.34602,0.40843
spruceA0P07,EN,1000,rising,gcc_75,2017-03-17,2017-03-26,2017-04-10,2017-02-28,2017-03-20,2017-04-03,2017-03-23,2017-03-31,2017-04-13,0.35046,0.35797,0.37132,0.34572,0.39492
spruceA0P07,EN,1000,rising,gcc_75,2018-04-20,2018-04-26,2018-05-05,2018-04-17,2018-04-23,2018-05-02,2018-04-24,2018-04-30,2018-05-08,0.34968,0.35924,0.37496,0.34544,0.40268
spruceA0P07,EN,1000,rising,gcc_50,2017-03-19,2017-03-26,2017-04-11,2017-03-01,2017-03-21,2017-04-03,2017-03-24,2017-04-01,2017-04-14,0.35032,0.35674,0.36928,0.34583,0.39111
spruceA0P07,EN,1000,rising,gcc_50,2018-04-20,2018-04-25,2018-05-04,2018-04-17,2018-04-22,2018-05-01,2018-04-24,2018-04-29,2018-05-07,0.34787,0.35566,0.37071,0.34422,0.39555
spruceA0P07,EN,1000,rising,gcc_mean,2017-03-18,2017-03-25,2017-04-10,2017-03-12,2017-03-21,2017-04-02,2017-03-23,2017-03-30,2017-04-13,0.34966,0.35619,0.36861,0.3457,0.39076
spruceA0P07,EN,1000,rising,gcc_mean,2018-04-20,2018-04-25,2018-05-05,2018-04-17,2018-04-23,2018-05-02,2018-04-24,2018-04-29,2018-05-07,0.34849,0.3565,0.37282,0.34409,0.39837
spruceA0P07,EN,1000,falling,gcc_90,2018-11-07,2018-11-04,2018-10-14,2018-11-08,2018-11-05,2018-10-17,2018-11-04,2018-11-01,2018-10-12,0.34637,0.35563,0.37514,0.34262,0.4049
spruceA0P07,EN,1000,falling,gcc_90,2017-10-30,2017-10-28,2017-10-25,2017-10-31,2017-10-29,2017-10-27,2017-10-29,2017-10-27,2017-10-23,0.35066,0.36006,0.37818,0.34588,0.40882
spruceA0P07,EN,1000,falling,gcc_90,2016-11-18,2016-11-16,2016-11-03,2016-11-19,2016-11-17,2016-11-05,2016-11-16,2016-11-13,2016-11-01,0.34853,0.35541,0.37291,0.34336,0.40161
spruceA0P07,EN,1000,falling,gcc_75,2018-11-07,2018-11-04,2018-10-14,2018-11-09,2018-11-05,2018-10-18,2018-11-04,2018-11-01,2018-10-13,0.34568,0.35478,0.37384,0.34171,0.40076
spruceA0P07,EN,1000,falling,gcc_75,2017-10-30,2017-10-28,2017-10-25,2017-10-31,2017-10-29,2017-10-27,2017-10-29,2017-10-26,2017-10-11,0.34814,0.35686,0.37435,0.34497,0.40226
spruceA0P07,EN,1000,falling,gcc_75,2016-11-18,2016-11-16,2016-11-03,2016-11-19,2016-11-17,2016-11-06,2016-11-16,2016-11-13,2016-11-02,0.34713,0.35422,0.37164,0.34283,0.39644
spruceA0P07,EN,1000,falling,gcc_50,2018-11-07,2018-11-04,2018-10-28,2018-11-09,2018-11-06,2018-10-29,2018-11-04,2018-11-02,2018-10-14,0.34455,0.35336,0.36783,0.34044,0.39443
spruceA0P07,EN,1000,falling,gcc_50,2017-10-29,2017-10-28,2017-10-25,2017-10-31,2017-10-29,2017-10-27,2017-10-28,2017-10-26,2017-10-10,0.34879,0.35362,0.37142,0.34383,0.39725
spruceA0P07,EN,1000,falling,gcc_50,2016-11-19,2016-11-17,2016-11-04,2016-11-20,2016-11-18,2016-11-07,2016-11-17,2016-11-14,2016-11-02,0.34171,0.34859,0.36704,0.33816,0.39322
spruceA0P07,EN,1000,falling,gcc_mean,2018-11-07,2018-11-04,2018-10-28,2018-11-09,2018-11-05,2018-10-29,2018-11-04,2018-11-02,2018-10-14,0.34414,0.35297,0.36796,0.3404,0.39425
spruceA0P07,EN,1000,falling,gcc_mean,2017-10-30,2017-10-28,2017-10-25,2017-10-31,2017-10-29,2017-10-27,2017-10-29,2017-10-26,2017-10-23,0.34555,0.35403,0.37178,0.34367,0.39635
spruceA0P07,EN,1000,falling,gcc_mean,2016-11-19,2016-11-17,2016-11-04,2016-11-20,2016-11-18,2016-11-07,2016-11-17,2016-11-14,2016-11-03,0.34189,0.34869,0.36707,0.33848,0.39245
