#
# ROI color statistics timeseries for bernatchez
#
# Site: bernatchez
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 48.859
# Lon: -70.339
# Elev: 611
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-04-04
# Creation Time: 23:41:14
# Update Date: 2019-01-14
# Update Time: 04:20:21
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2015-05-11,13:32:00,131,bernatchez_2015_05_11_133200.jpg,51.42255,NA,1,0.33281,0.40965,49.25682,24.91355,16,22,32,46,62,81,95,40.01683,24.24383,8,14,24,36,52,71,85,30.96705,21.31927,2,7,17,28,41,57,70,0.99100,0.94646,0.94340
2015-05-11,14:02:00,131,bernatchez_2015_05_11_140200.jpg,47.56722,NA,1,0.33155,0.40877,48.38899,25.55458,16,22,32,44,59,80,97,39.24722,24.69007,8,14,23,35,50,70,86,30.73978,21.75111,2,8,17,27,40,57,71,0.99085,0.95147,0.94542
2015-05-11,14:32:00,131,bernatchez_2015_05_11_143200.jpg,43.29295,NA,1,0.32883,0.41068,45.51882,20.88506,17,22,31,43,56,72,83,36.44719,20.42265,9,14,23,33,47,62,74,28.87270,17.99592,4,9,17,26,38,51,61,0.99044,0.94210,0.94206
2015-05-11,15:02:00,131,bernatchez_2015_05_11_150200.jpg,38.72949,NA,1,0.32779,0.40801,43.81370,18.79958,17,22,31,42,54,67,77,35.19851,18.49188,10,14,23,33,45,59,69,28.37042,16.56923,5,10,17,26,37,49,58,0.99000,0.93990,0.94385
2015-05-11,15:32:00,131,bernatchez_2015_05_11_153200.jpg,33.97634,NA,1,0.32022,0.40739,41.38199,21.40408,15,20,28,38,50,67,81,32.52732,20.50435,8,12,20,29,41,57,71,27.66927,17.83218,5,9,17,25,35,48,59,0.98875,0.95166,0.94441
2015-05-11,16:02:00,131,bernatchez_2015_05_11_160200.jpg,29.11076,NA,1,0.31810,0.40561,39.39273,19.21485,15,19,27,36,48,62,74,30.89362,18.29766,8,12,19,28,39,52,64,26.83291,16.08646,6,10,17,25,34,45,55,0.98701,0.95091,0.94269
2015-05-11,16:32:00,131,bernatchez_2015_05_11_163200.jpg,24.19503,NA,1,0.31858,0.39835,41.05741,17.18554,17,22,30,39,50,62,72,32.83549,16.74984,10,14,22,31,41,54,63,29.17617,15.02249,8,13,20,27,37,47,55,0.98694,0.93750,0.94011
2015-05-11,17:02:00,131,bernatchez_2015_05_11_170200.jpg,19.28227,NA,1,0.31362,0.39921,39.94108,18.40939,16,20,28,37,48,62,72,31.37735,17.34930,9,14,20,29,39,52,62,28.73191,15.51038,8,13,19,27,36,46,55,0.98527,0.95491,0.94787
2015-05-11,17:32:00,131,bernatchez_2015_05_11_173200.jpg,14.42049,NA,1,0.31185,0.40399,43.35665,23.23888,14,20,29,40,52,70,85,33.46772,21.50510,8,13,21,30,41,57,72,30.49565,19.04306,7,12,19,28,37,50,63,0.98467,0.96715,0.95105
2015-05-11,18:02:00,131,bernatchez_2015_05_11_180200.jpg,9.66145,NA,1,0.32494,0.40632,44.09672,21.28429,14,20,30,42,55,70,82,35.26491,20.75347,6,12,21,33,46,61,72,29.16432,18.54914,3,8,17,27,38,52,62,0.98616,0.94792,0.94582
2015-05-11,18:32:00,131,bernatchez_2015_05_11_183200.jpg,5.07496,NA,1,0.33204,0.38594,45.00811,20.65891,15,21,31,43,56,71,82,38.72166,20.75049,9,15,25,36,50,66,76,32.88850,19.19816,5,11,20,31,43,57,68,0.98964,0.93654,0.94593
2015-05-11,19:02:00,131,bernatchez_2015_05_11_190200.jpg,0.85163,NA,1,0.33372,0.39070,47.51751,22.95086,14,21,32,45,60,77,89,40.58703,22.99076,7,14,25,38,53,70,82,33.51586,21.07082,3,9,19,31,45,60,72,0.98947,0.94058,0.94813
2015-05-11,19:32:00,131,bernatchez_2015_05_11_193200.jpg,-2.38557,NA,1,0.33668,0.36052,44.84199,23.17776,11,18,29,42,58,75,87,41.87559,23.62357,8,14,25,39,55,73,85,37.66228,22.30598,6,12,22,35,49,66,78,0.99053,0.93490,0.94162
