#
# ROI color statistics timeseries for shahariya
#
# Site: shahariya
# Veg Type: GR
# ROI ID Number: 1000
# Lat: 31.599908
# Lon: 34.832867
# Elev: 240
# UTC Offset: 2
# Resize Flag: False
# Version: 1
# Creation Date: 2018-08-07
# Creation Time: 20:46:20
# Update Date: 2019-01-14
# Update Time: 05:08:52
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2011-07-01,12:00:00,182,shahariya_2011_07_01_120000.jpg,80.84502,NA,1,0.32006,0.46263,126.13289,29.86213,81,89,103,124,149,165,174,87.26151,25.03046,50,57,69,85,105,119,128,59.24631,22.48200,26,33,44,58,73,87,96,0.95432,0.95236,0.88659
2011-07-01,13:00:00,182,shahariya_2011_07_01_130000.jpg,71.24824,NA,1,0.31717,0.44120,132.36135,30.79511,86,94,109,131,156,173,180,95.15257,26.11655,57,64,76,92,115,129,138,72.48730,22.66267,41,47,56,70,87,101,110,0.96003,0.95477,0.89339
2011-07-01,14:00:00,182,shahariya_2011_07_01_140000.jpg,58.88219,NA,1,0.31833,0.46244,128.34586,29.67583,85,92,105,126,152,168,175,88.34853,24.80398,52,58,70,86,107,121,128,60.84604,21.96161,29,35,46,59,76,88,96,0.95955,0.95384,0.89486
2011-07-01,15:00:00,182,shahariya_2011_07_01_150000.jpg,46.13856,NA,1,0.31824,0.45480,135.56324,30.48904,90,97,111,134,161,176,183,94.85902,25.65378,58,64,75,92,115,129,137,67.65218,21.60305,37,42,52,65,83,96,103,0.96240,0.95580,0.90146
2011-07-01,16:00:00,182,shahariya_2011_07_01_160000.jpg,33.42792,NA,1,0.31867,0.46444,139.11023,30.40631,93,100,115,138,165,179,185,95.44724,25.51257,58,64,75,93,116,130,137,64.96340,21.43388,34,39,49,62,81,93,100,0.96436,0.95750,0.90771
2011-07-01,17:00:00,182,shahariya_2011_07_01_170000.jpg,20.94116,NA,1,0.31677,0.48306,120.60369,43.45611,16,67,100,124,153,171,178,79.08624,31.89796,8,37,62,80,103,118,125,49.97407,23.52172,5,16,36,50,67,80,86,0.97561,0.96493,0.92466
2011-07-02,10:00:00,183,shahariya_2011_07_02_100000.jpg,65.31943,NA,1,0.31547,0.48130,127.73205,31.33449,80,88,104,127,153,168,176,83.72129,24.73745,46,53,65,82,102,115,123,53.93556,20.07997,22,29,40,53,68,79,86,0.95573,0.95207,0.89259
2011-07-02,11:00:00,183,shahariya_2011_07_02_110000.jpg,76.92283,NA,1,0.31832,0.47376,131.26613,30.70242,85,92,108,130,155,171,180,88.19868,25.29206,51,57,70,86,106,120,129,57.60955,21.37144,26,33,43,56,71,84,92,0.95326,0.94931,0.88070
2011-07-02,12:00:00,183,shahariya_2011_07_02_120000.jpg,80.79597,NA,1,0.31737,0.47306,123.83579,30.09854,79,87,101,122,146,163,173,83.08101,24.91824,46,53,65,81,100,114,123,54.85886,21.87941,22,30,40,53,68,82,90,0.95366,0.94917,0.88148
2011-07-02,13:00:00,183,shahariya_2011_07_02_130000.jpg,71.25014,NA,1,0.31932,0.46242,133.12361,30.42737,87,95,110,132,157,173,181,91.92718,25.75966,54,61,73,89,110,125,134,62.83210,22.42337,31,37,47,61,77,90,99,0.95751,0.95389,0.88984
2011-07-02,14:00:00,183,shahariya_2011_07_02_140000.jpg,58.89512,NA,1,0.31697,0.46356,126.07977,29.83683,82,89,103,124,149,166,174,86.21085,25.21574,49,56,68,83,105,119,126,59.69212,22.04069,28,34,44,57,74,87,95,0.96030,0.95198,0.89184
2011-07-02,15:00:00,183,shahariya_2011_07_02_150000.jpg,46.15289,NA,1,0.31620,0.45193,133.47309,30.37567,88,95,110,131,158,174,181,93.38589,25.33164,57,63,74,90,113,127,134,68.48207,21.14862,39,44,53,66,83,96,103,0.96323,0.95346,0.89801
2011-07-02,16:00:00,183,shahariya_2011_07_02_160000.jpg,33.44008,NA,1,0.31897,0.45213,138.23010,30.56551,92,99,114,137,164,179,185,97.51922,25.35802,61,66,78,95,118,131,139,69.98025,21.02210,40,45,54,68,85,98,105,0.96423,0.95503,0.90026
2011-07-02,17:00:00,183,shahariya_2011_07_02_170000.jpg,20.94898,NA,1,0.31919,0.47317,135.78199,31.91834,87,94,111,135,163,178,184,91.59520,25.80614,53,59,72,90,113,126,133,59.58524,21.07728,28,34,44,58,75,88,94,0.96855,0.95820,0.91359
2011-07-03,10:00:00,184,shahariya_2011_07_03_100000.jpg,65.24706,NA,1,0.31800,0.48754,114.45967,29.60698,70,78,92,113,138,153,161,74.65773,23.38983,38,45,57,74,92,104,111,45.65302,19.26258,15,20,32,45,59,70,76,0.95454,0.94746,0.89131
2011-07-03,11:00:00,184,shahariya_2011_07_03_110000.jpg,76.83900,NA,1,0.31756,0.47908,119.35021,29.84374,75,82,96,118,142,158,167,79.11147,24.38641,42,49,61,78,96,110,118,50.66066,20.67508,18,26,37,50,64,76,84,0.95182,0.94857,0.88459
2011-07-03,12:00:00,184,shahariya_2011_07_03_120000.jpg,80.73982,NA,1,0.31819,0.46021,122.69788,30.28722,78,85,99,121,145,162,172,84.83164,24.85146,48,54,67,83,102,116,125,59.08130,21.46917,27,34,44,57,72,85,94,0.95464,0.94942,0.88278
2011-07-03,13:00:00,184,shahariya_2011_07_03_130000.jpg,71.24732,NA,1,0.31549,0.44813,130.45194,29.94670,85,93,108,129,153,169,177,91.83895,25.37698,55,61,73,89,110,124,133,68.81308,22.08498,38,44,53,66,83,96,106,0.95615,0.95164,0.88259
2011-07-03,14:00:00,184,shahariya_2011_07_03_140000.jpg,58.90421,NA,1,0.31570,0.45325,126.50635,30.58763,82,89,103,124,151,168,175,88.11407,25.74048,50,57,69,85,107,122,130,64.48719,22.02047,33,39,49,62,79,93,101,0.96192,0.95371,0.89658
2011-07-03,15:00:00,184,shahariya_2011_07_03_150000.jpg,46.16360,NA,1,0.31607,0.44495,131.39817,30.37588,86,93,107,130,156,172,178,93.33842,25.39952,56,62,74,90,113,127,134,70.57417,21.40041,40,46,55,68,85,98,105,0.96315,0.95356,0.89652
2011-07-03,16:00:00,184,shahariya_2011_07_03_160000.jpg,33.44852,NA,1,0.31616,0.45591,136.68377,30.55402,91,97,112,135,162,177,183,94.78520,25.59395,57,63,75,92,116,129,136,68.33639,21.30110,38,43,53,66,83,97,104,0.96437,0.95580,0.90345
