#
# ROI color statistics timeseries for howland1
#
# Site: howland1
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 45.2041
# Lon: -68.7403
# Elev: 80
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-09-07
# Creation Time: 15:20:26
# Update Date: 2019-01-14
# Update Time: 04:32:00
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2007-01-01,12:01:00,1,howland1_2007_01_01_120100.jpg,21.64758,NA,1,0.46060,0.26792,24.40323,16.68882,0,0,11,24,37,47,52,41.95333,19.05172,8,15,29,43,55,66,72,24.72712,16.62556,0,1,11,24,37,47,53,0.97703,0.96971,0.96715
2007-01-01,12:31:00,1,howland1_2007_01_01_123100.jpg,20.80199,NA,1,0.47025,0.26118,21.38849,15.27961,0,0,8,21,33,42,47,38.50976,17.76100,6,14,26,39,51,61,67,21.99362,15.55382,0,0,9,21,33,43,49,0.97265,0.96130,0.96517
2007-01-01,13:01:00,1,howland1_2007_01_01_130100.jpg,19.30593,NA,1,0.45244,0.25998,24.98956,16.65385,0,2,11,24,38,48,53,43.48917,18.42116,14,20,30,43,57,69,75,27.64209,18.56136,0,3,13,26,40,56,62,0.98598,0.97780,0.97787
2007-01-01,13:31:00,1,howland1_2007_01_01_133100.jpg,17.20236,NA,1,0.42489,0.24787,29.36801,17.37368,3,7,16,27,41,56,61,50.34146,18.46343,24,28,37,48,62,79,84,38.77067,19.92878,10,15,24,35,51,71,76,0.99569,0.99158,0.98803
2007-01-02,10:01:00,2,howland1_2007_01_02_100100.jpg,18.36763,NA,1,0.49956,0.25980,15.70404,15.63161,0,0,2,13,24,35,47,30.19722,20.25502,2,5,18,29,39,51,70,14.54599,20.62963,0,0,1,8,18,32,64,0.96774,0.92710,0.92514
2007-01-02,10:31:00,2,howland1_2007_01_02_103100.jpg,20.18787,NA,1,0.61014,0.22182,5.27538,7.32203,0,0,0,1,9,17,21,14.51060,12.38541,0,0,2,14,24,32,36,3.99642,5.71643,0,0,0,1,7,13,16,0.88293,0.81754,0.92358
2007-01-02,11:01:00,2,howland1_2007_01_02_110100.jpg,21.37741,NA,1,0.54982,0.28851,12.85557,11.28918,0,0,1,11,21,29,33,24.49876,13.67746,2,4,14,26,35,42,46,7.20364,7.69872,0,0,0,5,12,19,22,0.94472,0.85348,0.91151
2007-01-02,11:31:00,2,howland1_2007_01_02_113100.jpg,21.90091,NA,1,0.52651,0.30094,16.10195,12.98871,0,0,4,15,26,34,39,28.17097,15.35514,2,5,17,30,40,47,52,9.23254,9.14524,0,0,0,7,15,23,27,0.95874,0.88556,0.93093
2007-01-02,12:01:00,2,howland1_2007_01_02_120100.jpg,21.74212,NA,1,0.41830,0.35794,67.51362,23.13528,24,36,54,70,83,94,102,78.89906,23.80815,34,47,65,81,95,107,114,42.20672,19.35262,6,15,30,44,55,65,72,0.98446,0.97396,0.95615
2007-01-02,12:31:00,2,howland1_2007_01_02_123100.jpg,20.90602,NA,1,0.59546,0.25490,7.38282,8.68378,0,0,0,4,13,21,25,17.24669,12.63397,0,1,5,17,27,34,38,4.33413,5.77294,0,0,0,2,7,13,16,0.91536,0.80511,0.89787
2007-01-02,13:01:00,2,howland1_2007_01_02_130100.jpg,19.41815,NA,1,0.55061,0.28851,12.38757,11.52849,0,0,1,10,21,29,33,23.64139,14.19092,1,3,12,24,34,42,46,6.90751,7.80031,0,0,0,4,11,19,23,0.94718,0.85480,0.91701
2007-01-02,13:31:00,2,howland1_2007_01_02_133100.jpg,17.32137,NA,1,0.45321,0.35653,30.51686,22.91678,0,0,7,32,48,60,67,38.79143,25.03858,1,2,16,42,58,70,77,16.28498,15.29782,0,0,0,14,27,38,44,0.98560,0.93098,0.93726
2007-01-03,10:01:00,3,howland1_2007_01_03_100100.jpg,18.42410,NA,1,0.51842,0.32019,18.53228,14.05483,0,0,6,18,29,38,43,30.00497,15.58008,3,7,19,31,41,50,55,9.34102,9.35405,0,0,0,7,15,23,27,0.96949,0.89187,0.92111
2007-01-03,10:31:00,3,howland1_2007_01_03_103100.jpg,20.25617,NA,1,0.49963,0.33065,23.75565,14.56730,0,3,13,24,34,43,48,35.89670,15.26085,8,15,26,36,47,55,60,12.19373,10.49121,0,0,3,10,19,27,32,0.97902,0.92179,0.93059
2007-01-03,11:01:00,3,howland1_2007_01_03_110100.jpg,21.45748,NA,1,0.46225,0.34455,35.54269,15.94404,7,15,25,36,47,56,61,47.68388,16.44215,20,27,37,48,59,69,74,19.92982,13.05015,0,2,10,19,29,38,43,0.98448,0.95680,0.94363
