#
# ROI color statistics timeseries for barrocolorado
#
# Site: barrocolorado
# Veg Type: EB
# ROI ID Number: 2000
# Lat: 9.154
# Lon: -79.848
# Elev: 150
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2018-08-21
# Creation Time: 21:22:33
# Update Date: 2019-01-14
# Update Time: 04:18:12
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2014-10-16,12:32:11,289,barrocolorado_2014_10_16_123211.jpg,70.58409,NA,1,0.37830,0.36322,73.15684,28.85395,21,35,55,75,93,109,118,76.19301,29.57996,23,37,58,78,96,112,122,52.06139,24.60576,8,17,35,53,69,83,91,0.98867,0.93848,0.92751
2014-10-16,12:35:19,289,barrocolorado_2014_10_16_123519.jpg,70.29715,NA,1,0.37745,0.36232,72.70119,28.82584,21,35,54,74,92,108,118,75.73780,29.54725,22,36,57,78,96,112,121,52.21604,24.64169,9,18,36,53,69,83,91,0.98892,0.93747,0.92636
2014-10-16,12:42:49,289,barrocolorado_2014_10_16_124249.jpg,69.50584,NA,1,0.38002,0.37367,77.52945,32.87224,21,35,56,78,99,119,131,78.84636,33.04860,22,36,57,79,101,120,132,51.10478,26.71798,6,15,33,51,68,85,96,0.99025,0.94960,0.94179
2014-10-16,12:56:35,289,barrocolorado_2014_10_16_125635.jpg,67.71693,NA,1,0.37656,0.37462,79.62014,35.28164,19,34,56,80,103,124,137,80.03304,35.15608,19,35,57,80,103,124,138,52.88335,28.05449,7,16,34,52,70,88,100,0.99104,0.94941,0.93888
2014-10-16,13:01:02,289,barrocolorado_2014_10_16_130102.jpg,67.05891,NA,1,0.37638,0.37406,77.66505,34.30494,19,33,55,78,100,121,134,78.14678,34.23557,20,34,55,78,100,121,134,51.81586,27.58813,6,15,33,51,69,86,98,0.99079,0.94690,0.93637
2014-10-16,13:01:35,289,barrocolorado_2014_10_16_130135.jpg,66.97519,NA,1,0.37603,0.37374,77.05419,33.75255,20,33,55,77,99,119,132,77.52716,33.72598,20,34,55,78,99,120,133,51.59013,27.28970,7,15,33,51,69,86,97,0.99076,0.94773,0.93698
2014-10-16,13:31:02,289,barrocolorado_2014_10_16_133102.jpg,61.87647,NA,1,0.37341,0.36134,69.73768,28.74960,19,31,51,71,89,105,115,72.06562,29.43364,19,32,53,73,92,108,118,51.19255,24.74991,8,17,34,52,68,82,91,0.98972,0.93979,0.92865
2014-10-16,13:44:11,289,barrocolorado_2014_10_16_134411.jpg,59.30670,NA,1,0.37396,0.37327,76.47638,34.74671,18,32,53,76,99,120,134,76.61739,34.59248,18,32,54,76,99,120,134,51.78642,27.91596,6,15,33,51,69,86,99,0.99148,0.94741,0.93616
2014-10-16,14:01:02,289,barrocolorado_2014_10_16_140102.jpg,55.83780,NA,1,0.37337,0.37810,80.51873,37.65096,18,33,55,79,105,128,144,79.51029,37.22457,18,32,55,78,103,127,142,52.92452,29.75233,6,14,33,52,71,90,104,0.99192,0.95248,0.94221
2014-10-16,14:04:11,289,barrocolorado_2014_10_16_140411.jpg,55.17164,NA,1,0.37279,0.37476,72.91904,33.23260,17,31,51,72,94,115,129,72.53622,33.05418,16,31,51,72,94,114,128,49.12023,26.16435,7,15,32,49,65,81,93,0.99187,0.94802,0.93686
2014-10-16,14:31:03,289,barrocolorado_2014_10_16_143103.jpg,49.31924,NA,1,0.37391,0.36693,73.94697,30.93707,19,33,54,75,94,113,124,75.35507,31.52873,19,33,55,76,96,114,126,52.22842,26.04888,7,16,34,53,70,84,94,0.99034,0.94528,0.93529
2014-10-16,15:01:02,289,barrocolorado_2014_10_16_150102.jpg,42.52821,NA,1,0.37337,0.36886,73.92859,29.46221,22,35,55,75,94,110,120,74.83241,30.16865,21,34,55,77,95,112,122,51.66214,25.39661,7,16,34,53,70,83,91,0.99013,0.94308,0.93413
2014-10-16,15:03:39,289,barrocolorado_2014_10_16_150339.jpg,41.92620,NA,1,0.37299,0.36984,73.25415,28.96349,21,35,55,75,93,109,119,73.87918,29.64192,21,34,55,76,94,110,120,50.93808,25.03615,7,15,33,53,69,82,90,0.99023,0.94314,0.93411
2014-10-16,15:31:02,289,barrocolorado_2014_10_16_153102.jpg,35.55925,NA,1,0.36977,0.37576,73.32720,30.59244,21,34,53,74,94,112,123,72.15777,31.21864,18,31,51,73,93,111,122,49.65876,26.43349,6,13,30,51,68,83,92,0.99099,0.94488,0.93475
2014-10-16,15:33:39,289,barrocolorado_2014_10_16_153339.jpg,34.94536,NA,1,0.37108,0.36534,66.99260,26.06601,21,32,50,69,85,99,107,68.04534,26.84120,20,32,50,70,87,101,109,48.33127,23.46069,8,15,31,50,65,78,85,0.98986,0.94141,0.93354
2014-10-16,16:01:01,289,barrocolorado_2014_10_16_160101.jpg,28.48077,NA,1,0.36224,0.37750,69.59248,28.16418,21,32,51,71,89,104,114,66.77844,28.82281,16,28,47,68,87,102,112,47.97940,25.13296,7,13,29,49,66,80,88,0.99175,0.94874,0.93969
2014-10-16,16:03:39,289,barrocolorado_2014_10_16_160339.jpg,27.85504,NA,1,0.35920,0.37873,71.73113,28.41575,24,34,52,72,91,107,117,68.03178,29.06517,18,29,48,69,88,104,114,49.63551,25.71355,7,14,30,51,68,82,91,0.99171,0.94639,0.93681
2014-10-16,16:31:02,289,barrocolorado_2014_10_16_163102.jpg,21.31908,NA,1,0.36137,0.36997,67.62449,27.21528,20,31,49,69,87,102,111,66.05197,27.98386,17,28,47,67,86,101,110,49.10699,25.13350,8,14,30,50,67,81,90,0.99215,0.95102,0.94619
2014-10-16,16:33:39,289,barrocolorado_2014_10_16_163339.jpg,20.69217,NA,1,0.35607,0.38174,70.98794,28.21688,23,34,51,72,90,107,116,66.21396,28.88891,17,27,46,67,86,103,112,48.75753,25.86127,7,13,29,50,67,82,91,0.99290,0.95449,0.94998
2014-10-16,17:01:02,289,barrocolorado_2014_10_16_170102.jpg,14.11433,NA,1,0.36834,0.36833,69.42799,26.94238,21,33,52,71,89,102,111,69.42889,27.63491,19,31,51,72,89,103,111,49.63635,24.09097,8,15,32,52,67,80,87,0.99080,0.95183,0.95257
2014-10-16,17:03:39,289,barrocolorado_2014_10_16_170339.jpg,13.48475,NA,1,0.36855,0.36861,67.79866,26.08578,21,32,51,70,86,100,108,67.78815,26.71126,19,31,50,70,87,100,108,48.34550,23.36490,8,15,31,50,66,77,84,0.99038,0.95180,0.95330
2014-10-16,17:31:02,289,barrocolorado_2014_10_16_173102.jpg,6.90649,NA,1,0.35402,0.38149,66.21118,26.08283,23,32,48,66,84,100,110,61.44294,24.43285,18,28,44,63,79,92,100,45.90337,21.15757,10,16,30,48,62,73,79,0.98413,0.96857,0.96351
2014-10-16,17:33:39,289,barrocolorado_2014_10_16_173339.jpg,6.28158,NA,1,0.35021,0.39072,67.10397,26.56100,25,33,48,66,84,103,114,60.14608,23.61806,20,28,43,61,77,90,98,44.49380,19.99199,11,16,29,46,59,70,76,0.97937,0.97267,0.95801
2014-10-16,18:01:02,289,barrocolorado_2014_10_16_180102.jpg,0.03677,NA,1,0.32604,0.32213,60.63907,25.46301,25,30,41,58,76,95,108,61.37352,22.36294,24,31,45,62,78,90,98,66.22900,21.35685,30,37,50,68,82,93,99,0.94636,0.96767,0.92334
2014-10-16,18:03:39,289,barrocolorado_2014_10_16_180339.jpg,-0.47642,NA,1,0.33068,0.29015,56.72126,22.47542,23,28,40,55,71,87,98,64.64351,21.89671,28,34,48,66,81,93,99,74.12334,21.97312,37,44,57,76,90,102,108,0.95273,0.95944,0.93355
2014-10-16,18:31:02,289,barrocolorado_2014_10_16_183102.jpg,-7.82643,NA,1,0.24687,0.43355,22.92768,11.25689,6,9,15,22,30,37,42,13.05537,8.13166,0,2,7,13,18,24,27,16.90002,9.64278,2,5,10,16,23,29,33,0.68670,0.77113,0.68133
2014-10-16,18:33:39,289,barrocolorado_2014_10_16_183339.jpg,-8.47754,NA,1,0.24548,0.43555,22.73131,11.23886,6,9,15,22,30,37,42,12.81146,8.08374,0,2,7,12,18,23,27,16.64694,9.64891,1,4,10,16,23,29,33,0.68781,0.76258,0.67611
2014-10-16,19:01:02,289,barrocolorado_2014_10_16_190102.jpg,-15.18000,NA,1,0.24494,0.43991,22.50195,11.20208,6,9,15,22,29,37,42,12.52899,8.01162,0,2,7,12,18,23,26,16.12009,9.43911,1,4,9,16,22,28,32,0.68228,0.77894,0.67769
2014-10-16,19:03:39,289,barrocolorado_2014_10_16_190339.jpg,-15.82116,NA,1,0.24162,0.43127,25.21527,11.49435,8,11,17,24,32,40,45,14.12654,8.13573,1,4,8,14,19,25,28,19.12501,9.79813,4,7,12,19,25,32,36,0.64604,0.73895,0.65395
2014-10-16,19:31:02,289,barrocolorado_2014_10_16_193102.jpg,-22.53701,NA,1,0.23920,0.43070,25.08864,11.43362,8,11,17,24,32,40,45,13.93355,8.07292,1,3,8,14,19,24,28,19.22908,9.85384,4,7,12,19,25,32,36,0.64071,0.72113,0.63397
2014-10-16,19:33:39,289,barrocolorado_2014_10_16_193339.jpg,-23.17931,NA,1,0.24621,0.43757,21.99891,10.84149,6,9,14,21,29,36,41,12.37796,7.86566,0,2,7,12,17,23,26,15.89796,9.23448,1,4,9,15,22,28,32,0.69732,0.78419,0.68104
