#
# ROI List for shiningrock
#
# Site: shiningrock
# Veg Type: DB
# ROI ID Number: 1000
# Owner: bijan
# Creation Date: 2015-06-30
# Creation Time: 11:43:16
# Update Date: 2018-05-15
# Update Time: 13:01:44
# Description: Deciduous trees, shrubs and forbs in foreground
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2000-08-09,12:00:00,2000-08-24,11:59:59,shiningrock_DB_1000_01.tif,shiningrock_2000_08_09_120000.jpg
2000-08-24,12:00:00,2000-09-22,14:59:59,shiningrock_DB_1000_02.tif,shiningrock_2000_08_24_120000.jpg
2000-09-22,15:00:00,2000-09-26,14:59:59,shiningrock_DB_1000_03.tif,shiningrock_2000_09_23_090000.jpg
2000-09-26,15:00:00,2000-10-01,11:59:59,shiningrock_DB_1000_04.tif,shiningrock_2000_09_26_150000.jpg
2000-10-01,12:00:00,2000-10-03,14:59:59,shiningrock_DB_1000_05.tif,shiningrock_2000_10_01_120000.jpg
2000-10-03,15:00:00,2001-02-14,14:59:59,shiningrock_DB_1000_06.tif,shiningrock_2000_10_03_150000.jpg
2001-02-14,15:00:00,2001-03-05,08:59:59,shiningrock_DB_1000_07.tif,shiningrock_2001_02_20_120000.jpg
2001-03-05,09:00:00,2001-04-04,11:59:59,shiningrock_DB_1000_08.tif,shiningrock_2001_03_05_120000.jpg
2001-04-04,12:00:00,2001-04-12,14:59:59,shiningrock_DB_1000_09.tif,shiningrock_2001_04_08_090000.jpg
2001-04-12,15:00:00,2001-07-10,11:59:59,shiningrock_DB_1000_10.tif,shiningrock_2001_04_12_150000.jpg
2001-07-10,12:00:00,2001-08-20,08:59:59,shiningrock_DB_1000_11.tif,shiningrock_2001_07_10_120000.jpg
2001-08-20,09:00:00,2001-09-21,08:59:59,shiningrock_DB_1000_12.tif,shiningrock_2001_08_20_090000.jpg
2001-09-21,09:00:00,2001-10-19,08:59:59,shiningrock_DB_1000_13.tif,shiningrock_2001_09_21_120000.jpg
2001-10-19,09:00:00,2001-10-19,11:59:59,shiningrock_DB_1000_14.tif,shiningrock_2001_10_19_090000.jpg
2001-10-19,12:00:00,2002-02-26,11:59:59,shiningrock_DB_1000_15.tif,shiningrock_2001_10_19_120000.jpg
2002-02-26,12:00:00,2002-03-19,11:59:59,shiningrock_DB_1000_16.tif,shiningrock_2002_02_26_120000.jpg

