#
# ROI List for torgnon-nd
#
# Site: torgnon-nd
# Veg Type: GR
# ROI ID Number: 1000
# Owner: bijan
# Creation Date: 2015-01-30
# Creation Time: 15:04:24
# Update Date: 2018-09-14
# Update Time: 15:14:59
# Description: Grasses in foreground
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2013-04-15,00:00:00,2013-08-01,17:05:00,torgnon-nd_GR_1000_01.tif,torgnon-nd_2013_07_25_160000.jpg
2013-08-10,10:59:00,9999-12-31,23:59:59,torgnon-nd_GR_1000_02.tif,torgnon-nd_2013_08_10_110000.jpg

