#
# Transition date estimate for umichbiological
#
# Site: umichbiological
# Veg Type: DB
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2014
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 18:14:24
# Spline RMSE gcc_mean: 0.00209
# Spline RMSE gcc_50: 0.00228
# Spline RMSE gcc_75: 0.00222
# Spline RMSE gcc_90: 0.00223
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
umichbiological,DB,2000,rising,gcc_90,2014-05-20,2014-05-24,2014-05-29,2014-05-19,2014-05-23,2014-05-27,2014-05-22,2014-05-25,2014-05-30,0.33046,0.34416,0.37548,0.32252,0.42069
umichbiological,DB,2000,rising,gcc_90,2015-05-10,2015-05-17,2015-05-22,2015-05-07,2015-05-16,2015-05-21,2015-05-13,2015-05-18,2015-05-23,0.33041,0.3441,0.36955,0.32201,0.41113
umichbiological,DB,2000,rising,gcc_90,2016-05-14,2016-05-18,2016-05-23,2016-05-12,2016-05-17,2016-05-22,2016-05-16,2016-05-19,2016-05-24,0.33118,0.34326,0.37033,0.32296,0.415
umichbiological,DB,2000,rising,gcc_90,2017-05-11,2017-05-18,2017-05-24,2017-05-10,2017-05-17,2017-05-23,2017-05-14,2017-05-19,2017-05-25,0.33127,0.34534,0.36933,0.32368,0.41201
umichbiological,DB,2000,rising,gcc_90,2018-05-14,2018-05-18,2018-05-23,2018-05-12,2018-05-17,2018-05-22,2018-05-16,2018-05-19,2018-05-24,0.33195,0.34547,0.37056,0.3233,0.41462
umichbiological,DB,2000,rising,gcc_75,2014-05-21,2014-05-24,2014-05-29,2014-05-20,2014-05-23,2014-05-28,2014-05-23,2014-05-26,2014-05-30,0.33067,0.34063,0.37021,0.32167,0.41681
umichbiological,DB,2000,rising,gcc_75,2015-05-09,2015-05-16,2015-05-22,2015-05-06,2015-05-15,2015-05-21,2015-05-13,2015-05-18,2015-05-23,0.32891,0.33943,0.36622,0.32075,0.40652
umichbiological,DB,2000,rising,gcc_75,2016-05-15,2016-05-18,2016-05-24,2016-05-14,2016-05-17,2016-05-22,2016-05-17,2016-05-20,2016-05-25,0.32958,0.3394,0.37259,0.32174,0.41063
umichbiological,DB,2000,rising,gcc_75,2017-05-12,2017-05-18,2017-05-24,2017-05-10,2017-05-17,2017-05-23,2017-05-14,2017-05-20,2017-05-25,0.33096,0.34324,0.36617,0.32268,0.40731
umichbiological,DB,2000,rising,gcc_75,2018-05-14,2018-05-18,2018-05-23,2018-05-13,2018-05-17,2018-05-22,2018-05-16,2018-05-19,2018-05-24,0.33041,0.34338,0.36776,0.32224,0.41098
umichbiological,DB,2000,rising,gcc_50,2014-05-22,2014-05-25,2014-05-30,2014-05-20,2014-05-24,2014-05-28,2014-05-23,2014-05-26,2014-05-31,0.32996,0.34137,0.36895,0.32105,0.41025
umichbiological,DB,2000,rising,gcc_50,2015-05-08,2015-05-17,2015-05-23,2015-05-01,2015-05-16,2015-05-21,2015-05-13,2015-05-19,2015-05-24,0.3268,0.33738,0.36225,0.31886,0.39932
umichbiological,DB,2000,rising,gcc_50,2016-05-15,2016-05-18,2016-05-24,2016-05-13,2016-05-17,2016-05-22,2016-05-17,2016-05-20,2016-05-25,0.32769,0.33672,0.368,0.3199,0.40474
umichbiological,DB,2000,rising,gcc_50,2017-05-11,2017-05-18,2017-05-25,2017-05-09,2017-05-17,2017-05-23,2017-05-14,2017-05-20,2017-05-26,0.32805,0.33974,0.36489,0.32116,0.40237
umichbiological,DB,2000,rising,gcc_50,2018-05-13,2018-05-18,2018-05-24,2018-05-11,2018-05-17,2018-05-22,2018-05-16,2018-05-20,2018-05-25,0.32747,0.33948,0.36777,0.3202,0.40478
umichbiological,DB,2000,rising,gcc_mean,2014-05-21,2014-05-25,2014-05-30,2014-05-20,2014-05-24,2014-05-28,2014-05-23,2014-05-26,2014-05-31,0.32817,0.342,0.36948,0.32088,0.40839
umichbiological,DB,2000,rising,gcc_mean,2015-05-07,2015-05-16,2015-05-22,2015-04-30,2015-05-15,2015-05-21,2015-05-11,2015-05-18,2015-05-23,0.32592,0.33581,0.35949,0.31836,0.39657
umichbiological,DB,2000,rising,gcc_mean,2016-05-14,2016-05-18,2016-05-24,2016-05-10,2016-05-17,2016-05-22,2016-05-16,2016-05-20,2016-05-25,0.32698,0.33693,0.3668,0.31957,0.40166
umichbiological,DB,2000,rising,gcc_mean,2017-05-11,2017-05-18,2017-05-24,2017-05-09,2017-05-17,2017-05-23,2017-05-14,2017-05-20,2017-05-25,0.32783,0.33978,0.36075,0.32069,0.39985
umichbiological,DB,2000,rising,gcc_mean,2018-05-13,2018-05-18,2018-05-23,2018-05-11,2018-05-17,2018-05-22,2018-05-15,2018-05-19,2018-05-24,0.32741,0.33972,0.36146,0.32005,0.40212
umichbiological,DB,2000,falling,gcc_90,2018-10-30,2018-10-26,2018-10-17,2018-10-31,2018-10-27,2018-10-19,2018-10-28,2018-10-25,2018-10-15,0.3296,0.34321,0.3632,0.32389,0.40178
umichbiological,DB,2000,falling,gcc_90,2017-10-22,2017-10-19,2017-10-11,2017-10-23,2017-10-20,2017-10-14,2017-10-21,2017-10-18,2017-10-10,0.33433,0.345,0.36434,0.3274,0.39781
umichbiological,DB,2000,falling,gcc_90,2016-10-27,2016-10-23,2016-10-15,2016-10-28,2016-10-24,2016-10-17,2016-10-25,2016-10-21,2016-10-14,0.33017,0.34071,0.36491,0.32332,0.4023
umichbiological,DB,2000,falling,gcc_90,2015-10-23,2015-10-18,2015-10-10,2015-10-24,2015-10-19,2015-10-12,2015-10-21,2015-10-17,2015-10-09,0.32788,0.34227,0.36507,0.32203,0.40387
umichbiological,DB,2000,falling,gcc_90,2014-10-20,2014-10-17,2014-10-11,2014-10-21,2014-10-18,2014-10-13,2014-10-19,2014-10-16,2014-10-10,0.3327,0.34595,0.37039,0.32547,0.41036
umichbiological,DB,2000,falling,gcc_75,2018-10-30,2018-10-27,2018-10-17,2018-10-31,2018-10-28,2018-10-19,2018-10-28,2018-10-25,2018-10-15,0.32811,0.33868,0.36061,0.32245,0.39757
umichbiological,DB,2000,falling,gcc_75,2017-10-22,2017-10-19,2017-10-11,2017-10-23,2017-10-20,2017-10-13,2017-10-21,2017-10-18,2017-10-10,0.3324,0.34279,0.36186,0.32573,0.3953
umichbiological,DB,2000,falling,gcc_75,2016-10-27,2016-10-23,2016-10-15,2016-10-28,2016-10-24,2016-10-17,2016-10-25,2016-10-21,2016-10-14,0.32887,0.33965,0.36256,0.322,0.39806
umichbiological,DB,2000,falling,gcc_75,2015-10-20,2015-10-17,2015-10-08,2015-10-21,2015-10-18,2015-10-11,2015-10-18,2015-10-15,2015-10-07,0.33517,0.34424,0.36619,0.32951,0.39945
umichbiological,DB,2000,falling,gcc_75,2014-10-20,2014-10-17,2014-10-11,2014-10-21,2014-10-18,2014-10-13,2014-10-19,2014-10-16,2014-10-10,0.33078,0.34339,0.36695,0.3239,0.40658
umichbiological,DB,2000,falling,gcc_50,2018-10-30,2018-10-27,2018-10-18,2018-10-31,2018-10-28,2018-10-20,2018-10-28,2018-10-25,2018-10-17,0.32459,0.33512,0.35622,0.31902,0.39115
umichbiological,DB,2000,falling,gcc_50,2017-10-23,2017-10-20,2017-10-13,2017-10-24,2017-10-21,2017-10-15,2017-10-21,2017-10-18,2017-10-11,0.32757,0.33682,0.35545,0.32355,0.38719
umichbiological,DB,2000,falling,gcc_50,2016-10-27,2016-10-22,2016-10-15,2016-10-29,2016-10-23,2016-10-17,2016-10-25,2016-10-20,2016-10-14,0.32729,0.33824,0.35705,0.32047,0.39219
umichbiological,DB,2000,falling,gcc_50,2015-10-20,2015-10-17,2015-10-09,2015-10-21,2015-10-18,2015-10-11,2015-10-18,2015-10-15,2015-10-07,0.33367,0.34238,0.36148,0.32798,0.39413
umichbiological,DB,2000,falling,gcc_50,2014-10-20,2014-10-17,2014-10-11,2014-10-21,2014-10-18,2014-10-13,2014-10-18,2014-10-15,2014-10-10,0.32823,0.3404,0.36307,0.32175,0.40075
umichbiological,DB,2000,falling,gcc_mean,2018-10-30,2018-10-27,2018-10-18,2018-10-31,2018-10-28,2018-10-21,2018-10-29,2018-10-25,2018-10-17,0.32493,0.3356,0.35573,0.31925,0.38887
umichbiological,DB,2000,falling,gcc_mean,2017-10-23,2017-10-20,2017-10-13,2017-10-24,2017-10-21,2017-10-15,2017-10-21,2017-10-18,2017-10-12,0.32745,0.33655,0.35514,0.32353,0.3865
umichbiological,DB,2000,falling,gcc_mean,2016-10-28,2016-10-23,2016-10-16,2016-10-29,2016-10-24,2016-10-17,2016-10-26,2016-10-21,2016-10-15,0.32552,0.33635,0.35475,0.31993,0.38907
umichbiological,DB,2000,falling,gcc_mean,2015-10-22,2015-10-18,2015-10-11,2015-10-23,2015-10-19,2015-10-13,2015-10-20,2015-10-16,2015-10-10,0.32785,0.33908,0.35739,0.32336,0.39032
umichbiological,DB,2000,falling,gcc_mean,2014-10-20,2014-10-17,2014-10-11,2014-10-21,2014-10-18,2014-10-13,2014-10-18,2014-10-15,2014-10-10,0.32712,0.33904,0.36173,0.32098,0.39925
