#
# Transition date estimate for spruceA0P07
#
# Site: spruceA0P07
# Veg Type: SH
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2016
# Year max: 2018
# Final Processing Date: 2019-01-14
# Final Processing Time: 17:47:57
# Spline RMSE gcc_mean: 0.00289
# Spline RMSE gcc_50: 0.00389
# Spline RMSE gcc_75: 0.00307
# Spline RMSE gcc_90: 0.00329
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
spruceA0P07,SH,1000,rising,gcc_90,2016-04-30,2016-05-16,2016-05-30,2016-04-28,2016-05-12,2016-05-28,2016-05-03,2016-05-19,2016-05-31,0.33563,0.34926,0.37408,0.32753,0.41723
spruceA0P07,SH,1000,rising,gcc_90,2017-05-02,2017-05-11,2017-05-26,2017-04-30,2017-05-09,2017-05-24,2017-05-05,2017-05-14,2017-05-28,0.34013,0.3542,0.3798,0.33201,0.42613
spruceA0P07,SH,1000,rising,gcc_90,2018-05-14,2018-05-22,2018-06-03,2018-05-11,2018-05-20,2018-05-31,2018-05-16,2018-05-24,2018-06-04,0.34139,0.35481,0.37998,0.33226,0.42463
spruceA0P07,SH,1000,rising,gcc_75,2016-04-30,2016-05-15,2016-05-29,2016-04-28,2016-05-10,2016-05-26,2016-05-03,2016-05-19,2016-05-30,0.33326,0.34556,0.36914,0.32617,0.40708
spruceA0P07,SH,1000,rising,gcc_75,2017-05-05,2017-05-13,2017-05-27,2017-05-02,2017-05-11,2017-05-24,2017-05-08,2017-05-15,2017-05-29,0.33958,0.35242,0.37433,0.33127,0.41639
spruceA0P07,SH,1000,rising,gcc_75,2018-05-16,2018-05-23,2018-06-03,2018-05-14,2018-05-22,2018-06-01,2018-05-19,2018-05-25,2018-06-04,0.33913,0.35104,0.37451,0.33157,0.41471
spruceA0P07,SH,1000,rising,gcc_50,2016-05-01,2016-05-16,2016-05-29,2016-04-27,2016-05-12,2016-05-26,2016-05-05,2016-05-19,2016-05-30,0.33275,0.34397,0.36505,0.32579,0.39998
spruceA0P07,SH,1000,rising,gcc_50,2017-05-05,2017-05-13,2017-05-28,2017-05-02,2017-05-11,2017-05-25,2017-05-08,2017-05-16,2017-05-30,0.33802,0.34877,0.36935,0.33036,0.40756
spruceA0P07,SH,1000,rising,gcc_50,2018-05-17,2018-05-24,2018-06-03,2018-05-15,2018-05-22,2018-05-31,2018-05-20,2018-05-26,2018-06-04,0.33769,0.3488,0.36892,0.3307,0.40319
spruceA0P07,SH,1000,rising,gcc_mean,2016-04-30,2016-05-15,2016-05-28,2016-04-27,2016-05-09,2016-05-26,2016-05-03,2016-05-18,2016-05-29,0.33231,0.34363,0.36301,0.32545,0.39878
