#
# ROI color statistics timeseries for laupahoehoe
#
# Site: laupahoehoe
# Veg Type: EB
# ROI ID Number: 1000
# Lat: 19.9322
# Lon: -155.2912
# Elev: 1145
# UTC Offset: -10
# Resize Flag: False
# Version: 1
# Creation Date: 2018-12-20
# Creation Time: 13:32:56
# Update Date: 2019-01-14
# Update Time: 04:36:33
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2016-11-14,13:59:15,319,laupahoehoe_2016_11_14_135915.jpg,42.53944,43,1,0.38441,0.41174,57.37504,22.25799,23,29,43,56,70,86,96,53.56655,22.16096,19,26,39,52,66,82,93,28.40648,18.83034,0,3,14,28,41,52,61,0.99193,0.88710,0.89717
2016-11-14,14:10:14,319,laupahoehoe_2016_11_14_141014.jpg,40.91235,70,1,0.38879,0.40826,57.41672,24.55930,21,28,41,55,71,90,102,54.67759,24.68684,19,25,38,52,68,87,100,28.54210,20.08957,0,2,13,27,41,54,65,0.99120,0.89135,0.90434
2016-11-14,14:22:08,319,laupahoehoe_2016_11_14_142208.jpg,39.04783,50,1,0.39115,0.42019,58.32648,26.61314,20,27,40,55,73,94,108,54.29570,26.59891,16,23,36,51,69,90,104,26.18660,21.05943,0,0,10,24,38,54,65,0.99194,0.89824,0.90860
2016-11-15,12:22:05,320,laupahoehoe_2016_11_15_122205.jpg,51.11052,67,1,0.39964,0.43164,74.24037,39.00502,17,28,47,69,97,127,147,68.73724,38.93961,12,23,41,63,91,122,141,29.01842,28.86288,0,0,3,23,44,69,86,0.99064,0.91335,0.91663
2016-11-15,12:52:05,320,laupahoehoe_2016_11_15_125205.jpg,49.68733,82,1,0.40062,0.42606,65.33868,36.88263,13,22,39,60,86,116,135,61.43756,36.99063,9,18,35,55,83,112,132,26.57908,27.28098,0,0,3,20,41,64,81,0.99115,0.91466,0.92039
2016-11-15,13:22:05,320,laupahoehoe_2016_11_15_132205.jpg,47.03640,53,1,0.38677,0.41424,57.62028,28.08798,18,25,39,54,72,94,110,53.79969,28.19359,14,22,35,50,68,91,107,27.67982,22.31647,0,0,11,25,40,56,69,0.99187,0.90794,0.91836
2016-11-15,13:52:05,320,laupahoehoe_2016_11_15_135205.jpg,43.36718,67,1,0.38245,0.41098,96.29248,67.74106,11,21,43,80,139,202,240,89.60757,67.53155,6,15,37,73,131,194,232,48.39831,52.90589,0,0,2,31,76,131,164,0.99036,0.95419,0.94657
2016-11-15,14:22:05,320,laupahoehoe_2016_11_15_142205.jpg,38.89937,75,1,0.39324,0.42506,69.35031,39.41808,13,23,42,63,91,123,144,64.15916,39.51365,8,18,36,58,86,119,139,29.64413,29.57705,0,0,4,23,45,70,88,0.99175,0.92617,0.92897
2016-11-16,12:22:06,321,laupahoehoe_2016_11_16_122206.jpg,50.87024,45,1,0.37554,0.40417,98.73575,63.44026,11,21,47,91,142,189,218,91.74109,62.83443,5,14,40,83,134,181,210,53.81453,51.19595,0,0,8,42,85,128,155,0.99035,0.95584,0.94979
2016-11-16,12:52:05,321,laupahoehoe_2016_11_16_125205.jpg,49.46501,51,1,0.37518,0.40201,98.64518,66.60715,10,18,43,88,144,196,228,92.06226,65.91270,4,13,37,81,137,188,220,54.67412,53.50325,0,0,7,41,87,134,163,0.99007,0.95692,0.95042
2016-11-16,13:22:05,321,laupahoehoe_2016_11_16_132205.jpg,46.83690,57,1,0.37404,0.39662,98.12562,67.84331,10,19,41,86,144,199,233,92.53944,67.13052,6,14,37,80,138,192,225,56.74148,55.50869,0,0,9,41,90,141,172,0.99302,0.95797,0.95352
2016-11-16,13:52:05,321,laupahoehoe_2016_11_16_135205.jpg,43.19235,55,1,0.37555,0.40871,101.13666,67.05140,14,24,48,86,144,205,243,92.93266,66.82772,7,17,40,78,134,195,233,53.38640,55.11420,0,0,6,37,84,139,173,0.99228,0.95965,0.95534
2016-11-16,14:22:05,321,laupahoehoe_2016_11_16_142205.jpg,38.74854,86,1,0.38620,0.42184,80.78014,47.53779,14,25,46,73,108,147,171,73.95525,47.77150,8,18,39,66,101,140,165,36.75889,37.18718,0,0,4,28,56,89,111,0.99116,0.93921,0.94344
2016-11-17,12:22:06,322,laupahoehoe_2016_11_17_122206.jpg,50.63620,91,1,0.38592,0.41377,88.65897,50.49476,17,29,52,81,118,159,184,82.69149,50.81656,10,23,45,75,113,153,179,42.91971,40.51063,0,0,9,34,65,100,122,0.99044,0.94629,0.94861
2016-11-17,12:52:05,322,laupahoehoe_2016_11_17_125205.jpg,49.24872,73,1,0.38444,0.41512,89.88169,52.48527,17,29,51,81,121,163,190,83.23779,52.46203,10,22,44,75,115,157,183,43.39927,41.99547,0,0,7,34,67,103,127,0.99099,0.94772,0.94929
2016-11-17,13:22:06,322,laupahoehoe_2016_11_17_132206.jpg,46.64170,56,1,0.37292,0.39581,97.64357,68.26768,9,18,40,86,144,199,233,91.99733,67.39542,5,13,35,80,138,192,224,57.05097,54.78458,0,0,10,42,90,139,170,0.98999,0.95597,0.94854
2016-11-17,13:52:05,322,laupahoehoe_2016_11_17_135205.jpg,43.02344,60,1,0.37550,0.40362,98.62740,70.16340,10,18,41,83,146,207,242,91.75452,69.70550,4,12,34,76,138,198,234,53.97245,56.53695,0,0,3,36,87,142,174,0.99265,0.95454,0.95070
2016-11-17,14:22:06,322,laupahoehoe_2016_11_17_142206.jpg,38.60084,116,1,0.38442,0.40537,94.46214,63.34574,12,22,46,81,133,189,224,89.58043,63.32948,7,17,41,76,128,184,219,48.98664,50.99135,0,0,4,34,76,125,158,0.99268,0.94816,0.95038
2016-11-18,12:22:05,323,laupahoehoe_2016_11_18_122205.jpg,50.40847,90,1,0.38990,0.42095,96.41476,55.56952,17,30,55,88,131,175,202,89.30177,55.76741,10,22,47,81,125,168,194,43.32245,43.01124,0,0,5,33,68,105,129,0.99035,0.94648,0.94481
2016-11-18,12:52:05,323,laupahoehoe_2016_11_18_125205.jpg,49.03857,51,1,0.37682,0.40678,103.96806,70.61577,11,20,45,91,154,212,247,96.31223,70.29894,5,13,38,83,145,202,238,55.30990,55.99708,0,0,4,39,90,142,172,0.98985,0.95673,0.94953
2016-11-18,13:22:05,323,laupahoehoe_2016_11_18_132205.jpg,46.45612,84,1,0.38597,0.40436,62.74614,33.66745,13,22,39,59,82,108,125,59.89253,33.81016,10,20,36,56,80,106,122,32.53540,27.30554,0,0,11,28,48,70,85,0.99295,0.93703,0.94250
2016-11-18,13:52:05,323,laupahoehoe_2016_11_18_135205.jpg,42.86054,59,1,0.37722,0.40876,100.80617,69.74407,12,21,44,85,148,210,246,93.02955,69.38348,5,14,37,77,139,200,236,52.77994,55.04079,0,0,4,35,85,139,170,0.99024,0.95443,0.94821
