#
# ROI color statistics timeseries for shiningrock
#
# Site: shiningrock
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 35.390159
# Lon: -82.774967
# Elev: 1500
# UTC Offset: -5
# Resize Flag: True
# Version: 1
# Creation Date: 2018-05-21
# Creation Time: 09:58:29
# Update Date: 2019-01-14
# Update Time: 05:09:19
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2000-08-09,12:00:00,222,shiningrock_2000_08_09_120000.jpg,68.61604,NA,1,0.48476,0.35010,67.41912,27.78160,31,38,51,65,79,96,110,93.35188,26.61956,53,61,76,93,108,125,138,31.80188,19.25725,2,7,18,30,44,58,66,0.93174,0.68002,0.53358
2000-08-09,15:00:00,222,shiningrock_2000_08_09_150000.jpg,52.36912,NA,1,0.47449,0.35962,77.55190,41.07654,22,30,47,71,103,134,154,102.32345,41.48931,44,53,71,97,129,161,179,35.77364,32.99149,0,1,10,27,52,83,104,0.97149,0.81849,0.79173
2000-08-11,15:00:00,224,shiningrock_2000_08_11_150000.jpg,51.93824,NA,1,0.46722,0.35477,79.98248,40.50905,25,32,49,74,105,136,156,105.33648,41.51407,47,55,74,100,132,164,182,40.13273,34.24205,0,4,15,31,56,89,111,0.98677,0.84676,0.85450
2000-08-12,09:00:00,225,shiningrock_2000_08_12_090000.jpg,37.67037,NA,1,0.50239,0.34490,49.39208,20.12392,23,28,37,48,59,71,80,71.94729,19.09703,44,49,59,71,83,95,104,21.86956,12.73064,2,5,13,21,30,38,44,0.94390,0.70038,0.57841
2000-08-12,12:00:00,225,shiningrock_2000_08_12_120000.jpg,67.81945,NA,1,0.49365,0.34635,62.47682,23.66623,29,36,47,61,75,89,100,89.04788,24.02447,52,60,73,88,104,118,129,28.86191,17.97078,2,6,16,27,40,54,61,0.94991,0.75055,0.66158
2000-08-12,15:00:00,225,shiningrock_2000_08_12_150000.jpg,51.71480,NA,1,0.47337,0.35969,77.55930,40.83046,22,29,47,72,103,133,153,102.07108,41.39570,44,52,70,97,129,159,178,35.99816,33.36844,0,2,11,27,51,83,106,0.97987,0.82113,0.80639
2000-08-13,09:00:00,226,shiningrock_2000_08_13_090000.jpg,37.53768,NA,1,0.48441,0.38172,96.75194,43.50637,29,40,65,96,124,153,170,122.78103,43.84748,52,63,90,124,153,179,194,33.92963,26.73533,0,1,11,31,51,70,82,0.97700,0.81406,0.77809
2000-08-13,12:00:00,226,shiningrock_2000_08_13_120000.jpg,67.54642,NA,1,0.49589,0.34060,47.74093,17.48988,23,28,36,47,57,69,77,69.50711,17.84569,42,47,57,69,80,92,101,22.91904,13.96606,2,5,13,22,31,41,48,0.95001,0.77381,0.70590
2000-08-13,15:00:00,226,shiningrock_2000_08_13_150000.jpg,51.48611,NA,1,0.47173,0.37230,96.39147,41.65750,39,47,65,91,122,154,174,122.13563,41.77694,61,71,90,118,150,179,197,40.38272,35.25291,0,3,14,31,57,91,114,0.97889,0.79284,0.77935
2000-08-14,09:00:00,227,shiningrock_2000_08_14_090000.jpg,37.40378,NA,1,0.47930,0.38150,104.78722,47.69996,29,40,68,106,137,166,183,131.64988,48.32647,52,64,94,135,167,193,208,38.23551,30.61529,0,1,12,35,59,80,93,0.97804,0.83780,0.81052
