#
# ROI List for upperbuffalo
#
# Site: upperbuffalo
# Veg Type: DB
# ROI ID Number: 3000
# Owner: bijan
# Creation Date: 2016-07-19
# Creation Time: 15:36:55
# Update Date: 2018-10-08
# Update Time: 14:44:29
# Description: DB patch in background
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2009-02-19,12:00:00,2009-03-22,08:59:59,upperbuffalo_DB_3000_01.tif,upperbuffalo_2009_02_19_120000.jpg
2009-03-22,09:00:00,2009-03-25,14:59:59,upperbuffalo_DB_3000_02.tif,upperbuffalo_2009_03_22_120000.jpg
2009-03-25,15:00:00,2009-04-16,11:59:59,upperbuffalo_DB_3000_03.tif,upperbuffalo_2009_03_25_150000.jpg
2009-04-16,12:00:00,2009-09-15,17:09:59,upperbuffalo_DB_3000_04.tif,upperbuffalo_2009_04_16_120000.jpg
2009-09-15,17:10:00,2009-09-20,19:04:59,upperbuffalo_DB_3000_05.tif,upperbuffalo_2009_09_15_171000.jpg
2009-09-20,19:05:00,2009-09-21,19:05:59,upperbuffalo_DB_3000_06.tif,upperbuffalo_2009_09_20_190500.jpg
2009-09-21,19:06:00,2009-09-22,11:06:59,upperbuffalo_DB_3000_07.tif,upperbuffalo_2009_09_21_190600.jpg
2009-09-22,11:07:00,2009-12-09,08:06:59,upperbuffalo_DB_3000_08.tif,upperbuffalo_2009_09_22_110700.jpg
2009-12-09,08:07:00,2010-01-24,15:07:59,upperbuffalo_DB_3000_09.tif,upperbuffalo_2009_12_09_080700.jpg
2010-01-24,15:08:00,2010-05-13,16:05:59,upperbuffalo_DB_3000_10.tif,upperbuffalo_2010_01_24_150800.jpg
2010-05-15,15:08:00,2010-05-28,16:05:59,upperbuffalo_DB_3000_10.tif,upperbuffalo_2010_01_24_150800.jpg
2010-05-28,16:06:00,2010-07-22,12:04:59,upperbuffalo_DB_3000_11.tif,upperbuffalo_2010_05_28_160600.jpg
2010-07-22,12:05:00,2010-09-15,13:08:59,upperbuffalo_DB_3000_12.tif,upperbuffalo_2010_07_22_120500.jpg
2010-09-15,13:09:00,2010-09-18,18:07:59,upperbuffalo_DB_3000_13.tif,upperbuffalo_2010_09_15_130900.jpg
2010-09-18,18:08:00,2010-10-05,10:08:59,upperbuffalo_DB_3000_14.tif,upperbuffalo_2010_09_18_180800.jpg
2010-10-05,10:09:00,2010-11-17,16:05:59,upperbuffalo_DB_3000_15.tif,upperbuffalo_2010_10_05_100900.jpg
2010-11-17,16:06:00,2010-11-17,17:05:59,upperbuffalo_DB_3000_16.tif,upperbuffalo_2010_11_17_160600.jpg
2010-11-17,17:06:00,2010-11-23,12:04:59,upperbuffalo_DB_3000_17.tif,upperbuffalo_2010_11_17_170600.jpg
2010-11-23,12:05:00,2010-12-16,15:04:59,upperbuffalo_DB_3000_18.tif,upperbuffalo_2010_11_23_140600.jpg
2010-12-16,15:05:00,2011-01-30,13:08:59,upperbuffalo_DB_3000_19.tif,upperbuffalo_2010_12_16_150500.jpg
2011-01-30,13:09:00,2011-04-12,17:04:59,upperbuffalo_DB_3000_20.tif,upperbuffalo_2011_01_30_130900.jpg
2011-04-12,17:05:00,2011-04-14,16:05:59,upperbuffalo_DB_3000_21.tif,upperbuffalo_2011_04_12_170500.jpg
2011-04-14,16:06:00,2011-04-18,13:04:59,upperbuffalo_DB_3000_22.tif,upperbuffalo_2011_04_14_160600.jpg
2011-04-18,13:05:00,2011-04-28,10:04:59,upperbuffalo_DB_3000_23.tif,upperbuffalo_2011_04_18_130500.jpg
2011-04-28,10:05:00,2011-05-29,07:04:59,upperbuffalo_DB_3000_24.tif,upperbuffalo_2011_04_28_100500.jpg
2011-05-29,07:05:00,2011-06-16,11:04:59,upperbuffalo_DB_3000_25.tif,upperbuffalo_2011_05_29_070500.jpg
2011-06-16,11:05:00,2011-06-17,07:03:59,upperbuffalo_DB_3000_26.tif,upperbuffalo_2011_06_16_110500.jpg
2011-06-17,07:04:00,2011-07-30,07:03:59,upperbuffalo_DB_3000_27.tif,upperbuffalo_2011_06_17_090500.jpg
2011-07-30,07:04:00,2011-08-11,12:01:59,upperbuffalo_DB_3000_28.tif,upperbuffalo_2011_07_30_070400.jpg
2011-08-11,12:02:00,2011-08-13,07:00:59,upperbuffalo_DB_3000_29.tif,upperbuffalo_2011_08_11_120200.jpg
2011-08-13,07:01:00,2011-08-20,19:00:59,upperbuffalo_DB_3000_30.tif,upperbuffalo_2011_08_13_120100.jpg
2011-08-20,19:01:00,2011-11-04,12:01:57,upperbuffalo_DB_3000_31.tif,upperbuffalo_2011_08_20_190100.jpg
2011-11-04,12:01:58,2011-11-09,14:01:21,upperbuffalo_DB_3000_32.tif,upperbuffalo_2011_11_04_120158.jpg
2011-11-09,14:01:22,2012-02-16,17:03:59,upperbuffalo_DB_3000_33.tif,upperbuffalo_2011_11_09_140122.jpg
2012-02-16,17:04:00,2012-03-16,12:03:14,upperbuffalo_DB_3000_34.tif,upperbuffalo_2012_02_16_170400.jpg
2012-03-16,12:03:15,2012-04-15,07:05:20,upperbuffalo_DB_3000_35.tif,upperbuffalo_2012_03_16_130315.jpg
